2018 09 02				
'UIV-2026'				
2018 09 02				
'days'				
4				
'Oil Rate SC'	'Water Rate SC'	'Gas Rate SC'	'Well Bottom-hole Pressure'	
1701	5041.682359	225.2735682	2170209.237	54026.3211
1702	4708.336554	231.9930989	2178961.956	53681.51931
1703	6006.129139	317.4318543	2701872.615	53392.20272
1704	6168.183301	313.501681	2598587.632	50971.91161
1705	5759.907963	306.8372127	2712085.008	50943.11252
1706	5756.097606	306.6782047	2719436.261	50999.31784
1707	5118.501511	241.0066112	2149979.654	51768.22303
1708	4646.755812	236.5833789	2082281.758	53418.51117
1709	4996.646487	228.9608093	2068190.511	53647.95807
1710	4820.607769	219.0182325	2254190.873	53332.63502
1711	4671.256066	214.4556848	2265482.037	53862.69336
1712	4680.144171	214.7136954	2271557.587	53941.71278
1713	5912.411773	288.9449343	2470282.495	53710.72694
1714	5408.248158	278.8665907	2577591.031	51164.74154
1715	5749.336121	286.1739545	2521758.487	52008.24494
1716	5715.558773	304.1932575	2505871.573	53044.03181
1717	5928.484368	266.5820643	2473843.759	52101.29269
1718	5807.654373	295.0140297	2618464.413	53259.07273
1719	4987.861884	210.4283274	2120808.161	53054.82644
1720	4631.380714	233.2034582	2132204.532	51802.58985
1721	5125.629935	229.790641	2111129.363	54051.65507
1722	4646.557034	228.7222978	2080026.354	53485.02562
1723	5016.273513	207.9039478	2105895.249	53036.85278
1724	4979.812236	208.4813861	2136383.618	53586.81592
1725	4733.194948	231.1671518	2097197.416	53521.17545
1726	4755.628082	228.8465834	2062943.732	52914.45828
1727	5682.964244	302.1063203	2574140.407	53431.3114
1727.5	5125.599209	225.0501615	2084659.005	53204.61949
1728	4936.12694	234.8812106	2079399.95	52645.7985
1729	4947.560847	221.1520421	2128138.256	52221.39278
1730	5072.06867	225.2816614	2136580.795	52068.24433
1731	4828.556833	205.0298587	2202575.593	52452.92312
1732	5079.347828	214.9009968	2235830.203	52395.8104
1733	4751.838107	215.5443914	2162107.946	53207.27246
1734	4635.323109	210.3765184	2147655.457	53241.63201
1735	4921.692341	234.5619453	2132949.148	53566.40811
1736	5136.144675	232.441043	2248788.867	53669.87775
1737	4837.900769	232.7487234	2157655.361	54133.89088
1738	5011.875469	229.5504783	2275959.428	51913.54379
1739	5038.981882	234.6564534	2109430.441	52886.22558
1740	0	0	0	60155.44717
1740.8	5069.193483	206.2624481	2199981.332	54607.64769
1741	7083.705188	343.1508258	3237872.027	52246.28809
1742	6987.098066	377.8298236	3060675.628	51665.70906
1743	5615.620025	292.1293174	2591508.988	51488.90499
1744	5505.634426	278.6148414	2476076.295	52856.85585
1745	5915.789416	290.9401279	2447018.346	51539.91525
1746	5519.241068	262.2224713	2516185.111	52167.84244
1747	4731.664169	213.1994007	2215511.974	53756.86422
1748	5680.881187	296.0831638	2619055.722	51182.97511
1749	5806.863671	301.1893048	2625429.868	52791.35628
1750	4935.190507	204.2855363	2239493.502	52078.89536
1751	4772.42962	230.7863946	2238683.995	52886.19826
1752	5098.449971	215.6685736	2123649.523	54034.85995
1753	6128.849475	291.8863597	2648766.541	51951.23855
1753.6	5185.704514	201.9707974	2119735.695	52110.73827
1754	4927.014717	202.2132454	2244995.786	52570.89148
1755	4758.752628	200.7919741	2074200.609	54022.03866
1756	4904.075594	204.0765497	2296946.091	53536.79233
1757	5163.300169	212.8309729	2082151.575	53243.19807
1758	5137.311259	220.3028396	2206278.594	52806.92604
1759	4860.072205	209.1713345	2172105.62	52903.60551
1760	5107.736814	223.1910943	2271336.317	53896.24177
1761	5034.0951	227.9368458	2145051.874	53284.97096
1762	4753.341279	204.2132017	2161805.09	52963.85384
1763	5145.949603	204.1304152	2227355.841	51861.2462
1764	5196.494685	204.2391115	2210666.039	53934.58734
1765	4759.688596	203.6010332	2163791.944	52961.62826
1766	5864.700513	264.0652058	2463787.194	53543.90121
1767	0	0	0	59580.65421
1768	0	0	0	59219.45158
1769	5797.544599	237.2938905	2743964.478	54595.53298
1770	5986.253619	253.504101	2648787.842	51980.79822
1771	4731.540579	192.2427142	2102363.1	51926.61049
1772	4970.723673	220.1510918	2161430.173	53752.39697
1773	4981.877127	217.0827251	2093715.495	52743.61543
1774	4849.67083	213.3739909	2080643.473	52738.59617
1774.6	4731.492055	224.9274077	2293076.159	53853.75262
1775	4982.494518	195.7389426	2216904.719	52057.01209
1776	5022.356682	224.373916	2138756.403	53160.62565
1777	4820.959645	224.2709592	2214207.728	52333.93108
1778	5096.134913	213.3189872	2159211.77	52054.15976
1779	4715.727451	222.5748891	2215617.015	52577.51036
1780	0	0	0	60647.13446
1781	0	0	0	60894.58073
1782	4861.502755	182.8694333	2199737.868	54806.98442
1783	4873.36405	201.3757917	2213325.026	53835.06733
1784	4944.314065	193.7682837	2247444.058	52864.44719
1785	4837.295399	207.3128316	2232408.793	54023.05554
1786	4768.560858	212.7690987	2088039.039	53087.5648
1787	6025.934321	300.6096919	2559265.786	52033.88041
1788	5888.915812	272.9006344	2795894.315	52674.24982
1789	5018.39381	215.998175	2206836.622	52548.89008
1790	4890.552055	216.8721743	2280638.442	51955.57367
1791	4790.239693	214.7507679	2287491.056	52315.02935
1792	5087.973074	200.6825376	2181156.962	53655.23526
1793	5078.331166	224.9362289	2288181.199	54137.98228
1794	4817.204671	230.277768	2234267.04	52660.01374
1795	4940.695593	225.0504667	2096769.273	52667.69656
1796	4940.903463	219.7250638	2246038.791	53783.51522
1797	5164.432864	224.9096785	2211872.895	52728.93564
1798	4915.90481	226.086955	2095076.541	52684.24393
1799	5156.383255	213.8010733	2277909.281	52551.63429
1800	5029.495479	209.4368693	2263055.062	52614.13686
1800.5	5050.532501	234.9929864	2138597.114	53063.86657
1801	4710.405536	205.5755495	2105791.021	52094.43314
1802	4969.474224	210.1622335	2285657.823	53095.84698
1803	5109.246493	211.0005267	2230200.414	51893.55347
1804	4757.685622	213.6715518	2180483.249	53133.44206
1805	5005.27349	225.6960492	2232576.031	53378.15667
1806	5106.807698	209.2208309	2188524.808	53676.17063
1807	5205.047519	214.0153948	2205937.928	53721.20342
1808	4866.179095	237.7134307	2205590.605	52032.37897
1809	4971.70815	218.7233515	2122805.245	54166.32074
1810	4923.21788	213.7056486	2303948.467	53438.12704
1811	4997.348638	219.8121959	2114320.594	53967.3068
1812	5239.921548	219.6266448	2233202.489	54047.49135
1813	4797.939775	239.3834041	2218088.05	52362.48372
1814	4799.689673	227.3269003	2276213.707	52039.95255
1815	5073.498466	243.0225043	2112207.891	52517.66737
1816	5087.672047	240.9829933	2296889.502	54154.7537
1817	5251.598171	221.2409523	2180376.837	53171.49696
1818	4797.4929	233.3373408	2291632.629	52284.3181
1819	4831.463079	240.1689452	2119719.034	53180.05094
1820	5044.365944	222.5337201	2248663.909	52263.27115
1821	5027.552281	230.3220587	2111108.442	53819.16096
1822	6275.963576	335.9699642	2765299.595	52909.0768
1823	6067.76673	330.5480934	2790537.238	53028.28909
1824	6284.81613	341.113449	2803811.501	52646.42873
1825	6120.601285	334.802887	2803862.434	52902.04882
1826	6284.821536	340.1329377	2784505.052	52257.95497
1827	5022.501469	246.0588418	2238468.985	52776.41572
1828	5255.201404	240.8875971	2307300.144	52571.54306
1829	5102.450285	241.6159747	2143007.849	54072.93238
1830	4745.817411	260.9388756	2302258.363	53755.63225
1831	4968.803297	241.3859431	2177492.371	52517.08245
1832	4986.745043	253.7334843	2315198.342	52201.01215
1833	4846.852828	251.3020543	2101893.761	52857.10277
1834	5223.131481	250.7375244	2155444.121	54070.51
1835	4812.867634	238.9063311	2176450.131	52890.09147
1836	5041.426671	230.332328	2194367.968	53879.2831
1837	5219.179011	259.2351779	2236568.525	52912.156
1838	5010.798926	240.4753832	2318342.625	53450.04935
1839	4724.968825	257.0582947	2173256.837	51824.57301
1840	5141.785635	267.5061152	2112322.721	52368.20989
1841	4788.777474	258.1283863	2137440.701	53578.44939
1842	5187.451415	239.4725506	2192269.883	53530.51243
1843	4898.266826	256.6140349	2289649.995	52045.64595
1844	4853.653544	244.8790759	2153605.723	52464.81728
1845	5199.294936	259.7653407	2177670.879	52052.51534
1846	4885.941545	267.485467	2168504.792	53854.95657
1847	5150.163329	252.6843958	2099000.335	53383.19061
1848	4809.195337	248.8850044	2193863.746	53204.05207
1849	5150.182514	259.5316729	2166308.336	51989.69577
1850	4920.371452	263.2945905	2303846.796	52226.90766
1851	5071.519021	257.6027847	2160382.043	52076.45513
1852	5222.056107	249.7401008	2225257.694	53979.45893
1853	5149.514031	240.9133908	2142611.067	52844.6072
1854	4848.620096	244.5059566	2309298.45	53703.68622
1855	5144.519703	257.8267225	2097874.248	53379.11227
1856	4760.410065	261.9008254	2306085.51	52627.81768
1857	4830.62956	257.4556271	2214162.89	53476.82789
1858	5200.40099	278.8688648	2298860.164	53956.49723
1859	5217.358119	275.9686297	2244180.88	53066.86176
1860	5180.145735	263.2326563	2100857.136	53350.35634
1861	4902.505918	262.6615644	2208553.118	53222.98
1862	4899.633701	244.5180658	2228418.807	52296.42141
1863	5050.352283	267.7931059	2199495.706	52655.4502
1864	4962.717626	247.0309198	2223792.221	52032.24988
1865	5176.819379	257.9082	2256007.451	52063.39161
1866	5140.083558	259.6183056	2291520.212	52719.45162
1867	4914.009473	255.8032178	2112184.892	54112.92873
1868	5029.748066	245.755998	2178061.528	53658.79648
1869	4861.013344	245.3262	2248196.019	52707.46036
1870	4772.691306	275.6852832	2179064.804	51830.57704
1871	5894.814327	318.2232076	2614712.047	51758.35571
1872	5763.408993	345.0513625	2449816.567	51745.22727
1873	5906.059102	345.8557385	2648445.023	53094.23025
1874	6996.095379	431.5138065	3093198.921	51380.19476
1875	6038.66063	342.9100208	2575404.784	52464.87201
1876	5911.045063	357.217097	2774972.171	50920.35434
1877	6098.238463	355.82983	2679430.423	51535.24966
1878	6249.557616	355.8440831	2612612.236	52628.85803
1879	4766.712135	248.1679687	2084927.987	53515.39434
1880	4916.99724	260.684436	2176273.285	52583.88211
1881	5110.327372	279.8919494	2087928.228	52009.6605
1882	5197.735586	244.6928593	2100614.444	52021.84239
1883	5128.277738	264.8458586	2137732.306	53999.84811
1884	4794.690349	250.8080562	2121009.967	52057.31078
1885	4913.033425	245.2937121	2240541.549	52442.53401
1886	4864.089455	255.6040509	2154852.793	52429.78749
1887	4994.050586	260.5776878	2161173.059	52228.40866
1888	4931.366435	248.3642459	2281050.959	53032.20364
1889	4685.996288	263.0318568	2100904.623	53208.69738
1890	4850.229733	249.2648634	2103575.848	51645.01578
1891	5046.826287	265.9328201	2222332.797	53061.90624
1892	4692.794149	244.2829223	2123529.323	52315.84191
1893	4836.815092	276.4010642	2218300.685	52248.78137
1894	4879.931939	271.1824317	2143019.556	53413.98326
1895	5113.631323	259.7726764	2143708.695	51659.07066
1896	5187.704907	249.4251602	2226553.867	54016.80373
1897	4808.704403	275.014425	2240954.035	52657.87209
1898	4997.481573	270.1073531	2106095.232	52551.44511
1899	4867.818596	237.5261925	2242896.9	52547.82063
1900	5035.09281	267.3139298	2305397.314	51916.77923
1901	4872.359703	260.5873118	2303527.52	52257.41158
1902	5052.53869	260.0479169	2228976.605	53123.19501
1903	5170.758711	234.6546126	2112515.976	52237.60713
1904	4952.198727	243.9837612	2099786.174	53762.0242
1905	4983.379662	248.4834854	2149607.094	52007.346
1906	4998.894079	261.6754183	2312555.23	52081.5917
1907	4846.459137	239.8865673	2113401.336	51749.44857
1908	4682.74241	247.0556733	2293629.994	52508.42847
1909	4714.312001	244.7498004	2252882.089	51774.53172
1910	5145.884173	249.062851	2115655.938	53528.06594
1911	5050.976856	244.7519078	2101636.055	53525.17587
1912	4905.003911	254.9991748	2292093.333	51944.92281
1913	4833.377377	265.641279	2221015.619	52219.01359
1914	4726.120512	260.6124513	2205171.338	52214.14958
1915	4843.148371	253.1853921	2296579.081	52154.99571
1916	5095.693756	263.0269408	2309784.314	51777.58958
1917	4905.462165	262.4940152	2155029.971	53463.4183
1918	4854.166301	250.0802197	2260906.266	54014.00045
1919	4913.19073	229.8231177	2221070.23	52022.19215
1920	4704.812448	235.9607737	2161397.758	52785.59949
1921	4977.235823	231.6297933	2227773.708	51973.50859
1922	5153.797181	228.3403821	2115747.606	52264.03124
1923	4676.255099	231.7539954	2141406.321	52537.57154
1924	4976.38494	237.6817376	2324722.913	53492.28979
1925	4664.37247	234.6865234	2194423.613	53387.54264
1926	4962.093062	254.6644945	2320682.752	52222.61756
1927	4904.605919	246.4903126	2244717.756	53611.57183
1928	4899.886505	227.9869341	2247302.446	52425.92815
1929	5014.958957	227.4691535	2190959.929	53724.34364
1930	4755.948644	260.3940384	2255955.311	52876.16742
1931	5841.881934	320.507501	2584489.374	53471.0855
1932	5720.189901	348.2911222	2675930.79	53172.16183
1933	5960.984956	320.9819324	2809913.251	52064.0698
1934	5944.016789	355.6408567	2669356.55	52459.31036
1935	5785.097054	328.2994257	2786860.568	53071.20099
1936	4673.392883	237.2563188	2302287.264	51792.6672
1937	5089.420757	246.2041812	2234892.798	52736.88185
1938	5032.064337	226.0764134	2236102.199	54153.64789
1939	4702.880923	245.9553944	2170649.195	53903.88959
1940	5119.724862	241.9004944	2170314.888	54175.30271
1941	4935.331591	253.3169929	2166744.381	53317.2302
1942	4828.047343	237.0556428	2239031.954	53465.13785
1943	4895.308612	226.9076618	2313493.746	53239.73108
1944	4827.664098	242.3162245	2312170.393	52138.15101
1945	5036.540365	248.6084348	2305966.379	53985.53015
1946	4886.167254	237.2958058	2227341.429	53095.35946
1947	4680.368289	226.0996517	2175525.554	52753.03912
1948	5074.995153	249.7002577	2314642.518	54007.20306
1949	4875.198914	248.8518071	2161790.247	53301.70395
1950	4853.724967	239.2770224	2286462.436	54078.24998
1951	5627.267282	332.7620599	2632286.378	53131.84055
1952	5848.350445	314.395291	2859221.585	52860.63067
1953	6162.966415	329.8584223	2635634.804	52530.4648
1954	4734.800124	222.7634836	2364298.549	53715.94186
1955	4981.597786	220.0717742	2237032.109	54057.95167
1956	4912.65482	239.728293	2301218.982	54035.57326
1957	4980.625066	237.6505542	2245783.364	53009.2568
1958	4890.744469	219.1086747	2274840.97	52438.01624
1959	4623.130746	219.2853539	2161567.102	52514.24283
1960	5065.328643	219.0562616	2197296.865	53261.37376
1961	4999.005678	234.9649599	2204527.611	52292.11302
1962	4652.537385	246.8536118	2285109.05	53116.10635
1963	5090.276114	221.9246756	2226641.703	53628.32063
1964	4954.316422	233.3751748	2205160.666	52370.53218
1965	4820.766991	247.1588497	2213714.609	54033.48946
1966	4791.007828	220.3480448	2338559.148	53581.62547
1967	5006.887043	217.3400978	2199791.718	53361.36749
1968	4899.747011	226.7758273	2136812.365	53852.25716
1969	4592.521209	227.9801813	2289394.288	54481.9595
1970	5024.433916	240.2568332	2257735.488	52970.00443
1970.5	5041.829126	216.3250836	2163041.16	52678.65895
1971	4775.507151	232.5587192	2262563.419	53620.55017
1972	4645.201763	249.8468783	2313873.481	53492.10605
1973	4798.588511	220.5618582	2321989.073	53257.96166
1974	4777.166586	237.8464308	2323085.245	54552.06033
1975	4973.014471	221.8587115	2252512.441	54219.90361
1976	5012.782193	226.2145372	2288977.539	52231.95937
1977	4767.305146	219.0288871	2303039.895	53016.04093
1978	4874.326908	239.0250934	2276508.569	53561.09672
1979	4738.661874	232.1140593	2236384.308	53246.44765
1980	5016.038593	235.6218599	2148607.926	53685.56838
1981	5024.267668	229.6391259	2292269.494	52215.57305
1982	4929.042174	220.7261935	2207267.661	53577.21427
1983	5036.74723	248.9225484	2282451.368	53269.96695
1984	4997.893983	246.2565731	2252859.626	52907.72478
1985	4655.558261	246.9468874	2167190.913	53609.7408
1986	5006.759337	231.4328895	2266620.503	54347.21442
1987	4970.10394	244.0019245	2196879.452	54581.37386
1988	4704.656035	243.2885326	2293328.145	54258.23753
1989	4524.533379	261.0564778	2352048.756	54373.22008
1990	4511.210647	262.6832997	2362333.445	54575.64525
1991	4751.932737	238.4869867	2167985.175	52310.60008
1992	4668.004375	227.0782214	2295550.448	53275.86075
1993	4751.932691	242.670708	2204130.23	52874.57562
1994	5736.188623	330.8556244	2583740.688	53566.87947
1995	5877.357811	370.5178324	2644859.603	52364.02618
1996	5616.977239	350.1242056	2794611.592	51293.78077
1997	5556.672668	346.1202029	2763494.841	53351.92633
1998	5863.704707	329.4757039	2698671.771	52948.9797
1999	4635.29077	255.1721135	2241208.933	53244.13397
2000	4967.969445	269.3300751	2248947.673	53009.08051
2001	4679.525716	277.1022193	2216304.503	54458.74792
2002	4533.609428	254.3981563	2217562.928	53618.31281
2003	4861.127351	257.6080201	2301612.023	52976.30436
2004	4793.268859	267.6357735	2187604.58	52595.29789
2005	4652.255793	256.5109883	2332298.176	53980.89005
2006	4644.502784	257.8815943	2324567.504	53895.54885
2007	4761.133457	267.3009771	2342025.599	53908.50516
2008	4720.325683	286.1496958	2310927.331	52296.165
2009	4853.732845	300.3844832	2146629.913	53102.64273
2010	4859.880947	264.3866441	2180605.221	53633.46699
2011	4539.143726	284.5582836	2288390.181	52399.1111
2012	4844.714585	281.724838	2320752.258	53432.22261
2013	4498.565713	286.839124	2270217.411	52234.9412
2014	4525.296803	292.9884284	2298779.508	52634.97708
2015	4463.379427	276.7645021	2118962.466	52432.59818
2016	5714.749125	371.2828651	2641207.78	52139.66052
2017	5513.06142	375.5372288	2500576.88	53872.36493
2018	5573.705788	382.538919	2781151.713	52637.25428
2018.5	4948.893822	325.5766452	2312296.124	53838.98549
2019	4648.951749	297.2536831	2145775.642	52353.36527
2020	4726.406599	306.2477655	2174487.049	52701.33484
2021	4691.802427	300.3840552	2094102.445	54000.88837
2022	4763.493853	330.8405927	2100677.947	52710.49531
2023	4523.192867	319.4438856	2295703.67	52659.14499
2024	4845.651047	325.7317931	2171362.11	52397.75982
2025	4679.552527	324.5146839	2196734.874	53193.02224
2026	0	0	0	59925.05335
2027	4530.86773	320.7683071	2356501.509	54071.64524
2028	4851.876196	319.8358813	2264609.291	52593.77661
2029	4901.925089	340.8309569	2140741.944	54259.87835
2030	4451.549213	320.8616488	2115424.661	52484.00285
2031	4556.477176	355.7034465	2113040.568	53438.91815
2032	4456.853869	355.1579367	2108568.063	53592.83516
2033	5658.157071	459.4426997	2593796.513	53871.95311
2034	5946.988	500.4699352	2754353.911	52500.79223
2035	5611.085347	475.3525074	2696069.293	52279.17112
2036	5575.028371	457.2434344	2810656.098	52733.60194
2037	5667.871467	451.1829776	2661306.777	52177.92374
2037.4	4835.000791	356.5309282	2225833.951	54051.45788
2038	4711.228369	395.1011047	2120834.433	53038.52408
2039	0	0	0	59189.27911
2039.5	4916.045457	367.3409179	2372089.254	54444.641
2040	5551.096014	476.0347945	2573881.26	52855.97263
2040.2	4766.028977	410.0824118	2156491.345	53379.03952
2041	4528.32376	388.3788541	2275418.507	52394.49261
2042	4659.772258	386.9546294	2140419.346	52428.50496
2043	4820.226242	427.8671945	2121095.4	52978.83338
2044	4637.318031	407.5031831	2232104.342	53942.61733
2045	4587.580817	393.2786673	2103393.046	54497.61371
2046	4687.065047	418.3647747	2217234.002	53601.94631
2047	4505.008901	408.0397305	2181296.987	53476.90541
2048	5170.312028	510.7473903	2622087.883	51918.9644
2049	4882.984599	429.2924914	2104792.513	53537.40596
2050	4790.163197	415.395873	2242361.814	52578.67993
2051	4448.476401	455.2870297	2192468.914	52602.76312
2052	4595.420777	447.9312699	2267061.946	52207.16573
2053	4487.291606	467.3767889	2187106.69	52439.20908
2054	4795.523753	450.5196698	2123337.872	54389.10571
2055	4794.143804	436.6096682	2220877.748	52258.2833
2056	4759.963082	444.2790609	2259942.92	52961.59176
2057	4703.133381	440.5065729	2226710.497	52583.98048
2058	4791.865153	441.1305138	2159910.576	53784.77806
2059	4565.011049	503.1993499	2197113.547	52464.07184
2060	4867.240693	471.5384066	2277692.363	53027.5769
2061	4498.464916	504.0085761	2171881.788	52242.64235
2062	4405.831898	490.8420172	2096492.427	53739.76432
2063	4628.904178	477.7731475	2110331.059	52207.32826
2064	4423.186846	491.4885477	2267521.683	52737.38181
2065	4467.03924	473.301833	2098491.593	52427.33757
2066	4807.90051	497.3212827	2082126.404	53820.49295
2067	4731.07528	469.0064075	2134480.954	53622.87046
2068	4457.454287	477.0469334	2290481.984	54302.20413
2069	4560.690042	486.7475381	2280946.484	53930.33384
2070	4445.72103	492.1192634	2116417.192	52833.13563
2071	4521.050308	481.8579017	2225791.985	53170.71594
2072	4784.229473	543.3628504	2249603.029	54151.07499
2073	4683.714999	494.0014282	2194475.239	52288.21092
2074	4856.704008	508.516571	2193440.419	54317.1636
2075	4775.224024	546.0633359	2216259.37	53642.95796
2076	0	0	0	60527.43823
2077	0	0	0	60644.95322
2078	0	0	0	60414.14868
2079	0	0	0	61496.3609
2079.6	0	0	0	61360.17941
2080	0	0	0	61270.21514
2081	0	0	0	60269.40487
2082	6008.664341	780.2581807	2693877.23	53266.43798
2082.6	4547.092604	575.503827	2257535.365	54589.96448
2083	4569.130757	545.4037486	2315158.321	54523.20273
2084	4802.05852	607.0223744	2111391.48	53271.78529
2085	4655.741104	565.1993898	2168321.4	53280.53731
2086	4418.693505	572.7365073	2088711.177	53783.08897
2087	4435.191812	582.7261841	2140547.51	54563.65628
2088	4673.823799	569.9780825	2187760.642	53506.81982
2089	4867.06473	596.4486107	2252337.691	54064.73592
2090	4452.800878	599.9843558	2218946.992	53306.95173
2090.8	4791.441359	559.3903823	2285834.153	53554.13873
2091	4648.377201	578.9144827	2230103.5	54241.07058
2092	4448.751498	540.02448	2079476.226	52317.37563
2093	4769.153979	601.9080483	2287771.116	52402.65471
2094	4651.623928	605.6567158	2115966.139	53636.37133
2095	4660.458995	577.3367987	2164568.976	53158.09475
2096	4404.195681	565.4931146	2197856.615	54301.34664
2097	4688.381566	563.5253393	2277546.774	53660.69568
2098	4839.729608	562.5204052	2191671.276	54398.23078
2099	4405.594236	547.7653317	2058982.255	54563.28927
2100	4400.222866	593.0153498	2079478.384	53676.6897
2101	4511.074064	597.6484425	2276086.595	52856.29057
2102	4719.863018	601.2539117	2194943.054	53530.37068
2103	4735.282746	567.64499	2219592.5	52655.0778
2104	4826.018287	610.7833024	2187166.12	53154.95173
2105	5799.650431	718.4615367	2702146.782	51989.01497
2106	5386.104012	716.4725273	2648384.609	52727.22077
2107	4479.633786	620.5881197	2188679.64	52233.86956
2108	4633.559166	546.7644107	2154764.554	54232.58716
2109	4459.689615	579.5178062	2187055.971	53986.67956
2110	4819.6391	604.9801796	2171701.043	52905.97799
2111	4746.658201	560.0515662	2182504.461	54490.18314
2112	4493.67267	610.9713043	2129904.361	54259.13548
2113	4791.288455	590.5206818	2116865.035	52106.17596
2114	5101.523556	697.2521169	2408247.536	53400.2928
2115	5116.851712	649.7704933	2414884.664	51881.29981
2116	5422.348696	647.4285511	2530031.284	51616.98058
2117	5168.322468	623.9788251	2540183.209	52287.41206
2118	5334.838089	645.8028676	2614540.054	52983.02436
2119	4496.765286	522.0388205	2214466.032	52815.95517
2120	4758.179364	580.9920103	2230025.774	53858.90051
2121	4423.86206	560.2076627	2276310.38	52930.20973
2122	4466.554384	534.1229386	2115462.364	52707.32997
2123	4793.404763	555.4667378	2117920.288	54416.65875
2124	4430.326761	573.2010624	2180505.816	52571.92823
2125	4683.811044	547.9228912	2164270.626	52917.79465
2126	5633.034319	675.4261404	2615052.489	52033.9381
2127	5668.093529	644.5976406	2721676.159	51679.47955
2128	5820.995325	697.2996459	2729515.971	52565.88636
2129	4575.053032	558.4750353	2177002.761	53913.10806
2130	4552.920503	503.2516408	2087961.599	54226.97741
2131	4992.191075	581.6080672	2460571.238	52752.89489
2132	5510.092571	641.1726141	2608842.051	53461.82017
2133	5389.668645	563.595782	2471247.789	52878.93942
2134	5493.717131	602.9175274	2432426.797	53238.85233
2135	0	0	0	60384.02208
2135.8	5369.423002	614.3565927	2688375.735	52622.049
2136	4589.164724	524.6876487	2128247.944	53475.20807
2137	4813.625726	509.1864867	2148387.138	54486.74426
2138	4601.204958	465.3346879	2194909.283	54471.74888
2139	4469.23964	519.7509867	2159985.99	54208.21836
2140	4523.490046	486.2375306	2152223.942	52701.47579
2141	5316.43829	629.5225976	2694972.582	53671.49267
2142	4548.071457	495.0614036	2105016.414	53900.93381
2143	4774.684232	484.0263737	2161865.447	53387.91896
2144	4324.48142	496.5229589	2227869.751	54290.04706
2145	4683.929396	496.3383364	2311503.701	53494.30572
2146	4433.891458	494.344686	2198644.773	53513.62274
2147	4441.987799	487.9209509	2165220.578	52925.14933
2148	4477.97068	480.9513743	2325328.295	54100.10574
2149	4545.033786	485.4960295	2286485.375	53322.45887
2150	4290.667793	542.3106558	2261010.747	53555.89099
2151	4418.996518	544.9819837	2182997.972	54454.78512
2152	4502.979207	511.1679294	2138890.346	52387.31728
2153	4534.757174	554.3952562	2143447.193	53667.41308
2154	5536.940854	661.2928139	2627358.679	51847.5832
2155	0	0	0	60067.69111
2156	0	0	0	59969.58775
2157	0	0	0	62191.29188
2158	0	0	0	60310.82852
2159	4525.124264	518.8908363	2383000.415	55745.04308
2160	4392.71666	583.8682583	2278642.375	53819.21672
2161	5382.20838	707.7244729	2736216.652	51876.20271
2162	5727.26396	721.762688	2630910.316	51477.01655
2163	5563.132789	686.7950719	2741086.39	52124.07742
2164	5457.690191	743.2259305	2789539.572	51814.86415
2165	5634.140986	782.7946436	2607873.474	52437.04075
2166	4487.73735	599.9148453	2262110.53	51692.38298
2167	4476.734608	619.4191783	2116525.618	53682.72634
2168	4527.63604	585.9443835	2125942.521	52525.08674
2169	4714.998018	563.1369202	2160297.504	53839.32968
2170	5690.790564	773.2509195	2648509	51950.66297
2171	5488.090892	812.3128084	2764434.853	51394.41762
2172	5556.10356	781.246098	2717501.678	53059.79167
2173	4463.709668	592.0823914	2259959.174	51986.80737
2174	4618.681659	551.0339841	2243279.875	53109.71943
2175	4618.999489	552.6590802	2065858.097	54002.5748
2176	4490.30992	545.1333463	2122564.295	52747.64468
2177	4362.599788	524.2636147	2093824.857	52577.40754
2178	4581.021469	527.3934239	2097899.815	52088.30444
2179	4669.836387	522.3391948	2261811.375	53196.27239
2180	4777.718626	559.6925687	2233538.116	53685.019
2181	4471.42198	536.5699555	2244024.538	52064.16469
2182	4602.0626	551.1205683	2290536.461	52449.16849
2183	4704.834154	504.1822065	2202079.96	54457.87305
2184	4556.546939	533.7615702	2243812.343	54213.58693
2185	4814.624923	489.2051803	2093269.826	52418.00313
2186	4370.552357	538.1030882	2155211.072	54454.81493
2187	4534.122018	516.5266916	2189780.984	53355.42108
2188	4632.305484	547.1978239	2124349.512	53293.88605
2189	4783.078356	523.3662384	2152850.397	52122.10336
2190	4678.835939	526.4094033	2237038.898	53672.09545
2191	4629.488875	483.6070123	2227921.087	52388.67299
2192	5257.524958	632.7445012	2697654.002	52212.51427
2193	5290.941775	652.2680494	2533947.437	53053.37224
2194	4637.787637	550.9881207	2155044.098	53273.44358
2195	4387.023326	486.9229212	2298017.371	54060.99263
2196	4799.426395	494.3864671	2150141.59	53204.55512
2197	4429.246264	552.141687	2233029.391	52941.64757
2198	4723.817661	492.6040049	2204101.502	54212.9116
2199	4660.08164	496.0644054	2284058.035	53132.33155
2200	4363.037053	526.0786397	2189999.298	52359.65432
2201	4592.51024	528.9810908	2147123.71	53551.93105
2202	4292.00028	513.2230433	2216331.74	52869.75969
2203	4382.766336	485.8300256	2249408.593	54370.03949
2204	4755.144082	506.7893885	2238557.03	53280.32499
2205	4312.670394	502.492385	2188872.027	52323.13241
2206	4751.450601	508.951791	2268526.387	53742.19954
2207	5113.583721	570.8520702	2510652.733	52963.79031
2207.6	4570.683567	508.5746516	2118370.634	52805.5762
2208	4761.49385	490.8239366	2133615.9	54010.93793
2209	5715.79655	653.6849712	2758604.046	53217.17028
