2018 09 02			
'UIV-2026'			
2018 09 02			
'days'			
3			
'Water Rate SC'	'Gas Rate SC'	'Well Bottom-hole Pressure'	
790	0	0	62079.03155
791	0	0	62041.35751
792	0	0	62891.15687
793	0	0	61897.35211
794	0	0	62909.70332
795	0	0	61504.12139
796	0	0	62201.85617
797	0	0	62721.50671
798	0	0	63159.0657
799	0	0	63251.40261
800	0	0	63296.13195
801	0	0	62583.24365
802	0	0	61481.10259
803	0	0	62718.84172
804	0	0	61139.60227
805	0	0	62784.15376
806	0	0	61020.2274
807	0	0	61135.63859
808	0	0	62046.64665
809	0	0	61455.77223
810	0	0	63237.63582
811	0	0	62733.82303
812	0	0	61831.82371
813	0	0	62164.0759
814	0	0	62775.29634
815	0	0	61206.54946
816	0	0	61304.48911
817	0	0	62099.46505
818	0	0	62843.73126
819	0	0	61302.63154
820	0	0	62880.47389
821	0	0	61287.80546
822	0	0	63178.01715
823	0	0	63107.81137
824	0	0	62068.97208
825	0	0	61725.70089
826	0	0	62949.00334
827	0	0	62534.43582
828	0	0	61590.50526
829	0	0	62246.15496
830	0	0	61215.16276
831	0	0	61737.85594
832	0	0	63351.11631
833	0	0	61282.68187
834	0	0	61672.95414
835	0	0	61543.65082
836	0	0	63483.41855
837	0	0	63157.38866
838	0	0	61746.15489
839	0	0	62688.39101
840	0	0	61667.42169
841	0	0	61886.91343
842	0	0	63311.06541
843	0	0	63227.89893
844	0	0	61590.03659
845	0	0	61756.17315
846	0	0	62192.66508
847	0	0	61099.54429
848	0	0	61029.96725
849	0	0	62844.46661
850	0	0	61365.82115
851	0	0	61919.19641
852	0	0	61870.05074
853	0	0	63117.90508
854	0	0	62449.30625
855	0	0	62824.51839
856	0	0	62896.5302
857	0	0	61263.56529
858	0	0	62613.63217
859	0	0	63343.54214
860	0	0	63140.61919
861	0	0	60978.91586
862	0	0	62388.62749
863	0	0	61376.20624
864	0	0	61527.59564
865	0	0	63437.15935
866	0	0	63137.31481
867	0	0	62362.86191
868	0	0	62772.87367
869	0	0	61367.08303
870	0	0	62229.02606
871	0	0	62272.92635
872	0	0	62566.75462
873	0	0	62186.9154
874	0	0	62849.72696
875	0	0	63026.28373
876	0	0	62706.09447
877	0	0	62013.18845
878	0	0	63220.51164
879	0	0	63166.24846
880	0	0	61219.60056
881	0	0	61606.93918
882	0	0	62521.31263
883	0	0	62037.79264
884	0	0	63055.76931
885	0	0	61348.25914
886	0	0	61014.24367
887	0	0	61008.21035
888	0	0	61470.0329
889	0	0	62678.75597
890	0	0	61126.18345
891	0	0	61809.50681
892	0	0	61129.34145
893	0	0	61455.56196
894	0	0	62253.82839
895	0	0	63354.98744
896	0	0	62530.68083
897	0	0	63201.73304
898	0	0	61140.37697
899	0	0	62199.75481
900	0	0	63484.5972
901	0	0	62434.05118
902	0	0	63311.76784
903	0	0	63085.87279
904	0	0	63425.4513
905	0	0	61859.29278
906	0	0	61434.10435
907	0	0	61478.32683
908	0	0	62677.89162
909	0	0	63442.68986
910	0	0	62427.17091
911	0	0	63067.78322
912	0	0	62800.88047
913	0	0	61330.01345
914	0	0	63206.74166
915	0	0	61425.37278
916	0	0	62682.8802
917	0	0	62789.15626
918	0	0	61982.40497
919	0	0	61690.65309
920	0	0	61600.12596
921	0	0	62810.40999
922	0	0	63514.9453
923	0	0	61297.8754
924	0	0	61365.0894
925	0	0	62155.4446
926	0	0	63463.12008
927	0	0	62897.98798
928	0	0	63510.4101
929	0	0	62127.93154
930	0	0	61843.5571
931	0	0	61020.11016
932	0	0	61267.43066
933	0	0	62233.38558
934	0	0	62735.91362
935	0	0	62359.11793
936	0	0	63004.00478
937	0	0	62713.96684
938	0	0	61905.58528
939	0	0	63421.02137
940	0	0	62900.16062
941	0	0	62496.10446
942	0	0	63459.10761
943	0	0	63225.45329
944	0	0	61691.1423
945	0	0	62173.40075
946	0	0	61034.40384
947	0	0	62791.45323
948	0	0	63438.59893
949	0	0	62560.01379
950	0	0	62817.04694
951	0	0	62938.63054
952	0	0	62086.76113
953	0	0	63349.32261
954	0	0	62799.26207
955	0	0	63027.09313
956	0	0	63373.98242
957	0	0	62592.16751
958	0	0	63022.39298
959	0	0	61989.17745
960	0	0	61696.26363
961	0	0	61528.55011
962	0	0	61944.64151
963	0	0	61732.26706
964	0	0	63301.84093
965	0	0	62763.74101
966	0	0	62776.1277
967	0	0	61539.82156
968	0	0	62687.28253
969	0	0	61232.2719
970	0	0	62731.24934
971	0	0	61364.3069
972	0	0	61029.84709
973	0	0	61748.91203
974	0	0	61771.32031
975	0	0	62640.66636
976	0	0	61521.86836
977	0	0	61513.13411
978	0	0	61966.97093
979	0	0	61608.43424
980	0	0	61727.30391
981	0	0	61904.03195
982	0	0	62969.40551
983	0	0	61944.5771
984	0	0	61809.87019
985	0	0	63202.28893
986	0	0	62894.15417
987	0	0	60978.34639
988	0	0	62943.77277
989	0	0	63312.95136
990	0	0	62470.39504
991	0	0	61737.34364
992	0	0	62031.8751
993	0	0	62477.54023
994	0	0	61401.66129
995	0	0	62552.20689
996	0	0	62850.68254
997	0	0	61967.62919
998	0	0	62604.94131
999	0	0	61199.65351
1000	0	0	61394.26034
1001	0	0	61291.32295
1002	0	0	63093.42303
1003	0	0	63484.6443
1004	0	0	61165.03244
1005	0	0	62264.37959
1006	0	0	62440.66182
1007	0	0	61983.96431
1008	0	0	63457.84476
1009	0	0	61575.02377
1010	0	0	62501.41576
1011	0	0	61379.05793
1012	0	0	62937.83237
1013	0	0	63095.8205
1014	0	0	61331.34935
1015	0	0	62657.53662
1016	0	0	62270.10661
1017	0	0	61034.24591
1018	0	0	63336.302
1019	0	0	62250.75051
1020	0	0	62299.78267
1021	0	0	63348.8836
1022	0	3278610.828	63384.17202
1023	0	3188165.61	63540.68036
1024	0	3327574.397	62921.69226
1025	0	3324600.822	64182.51948
1026	0	1455686.776	63999.05331
1027	0	1499968.421	62261.15061
1028	0	1647373.115	62286.02396
1029	0	3282942.952	61773.73911
1030	0	3367456.898	64102.35733
1031	0	3169417.545	61763.55599
1032	0	3169751.127	63943.19468
1033	0	3308681.133	62161.33348
1034	0	3195179.351	63604.1124
1035	0	3176291.695	63789.83879
1036	0	3146523.469	61812.92082
1037	0	3275033.511	61731.00475
1038	0	3100482.071	63024.06184
1039	0	3238561.223	61710.80225
1040	0	1547685.081	61560.49995
1040.6	0	3226905.554	62166.76811
1041	0	3344614.188	62980.459
1042	0	3095942.717	64066.73364
1043	0	4033267.642	61775.19286
1044	0	3988608.333	62656.26926
1045	0	3912537.644	62187.60886
1046	0	4080428.247	63927.3855
1047	0	4121068.635	63368.74802
1048	0	3959892.503	63770.7654
1049	0	4140258.052	62694.59069
1050	0	4136538.581	62473.86128
1051	0	3845186.245	63328.53106
1052	0	4008645.817	63615.80344
1053	0	3988932.465	62685.13064
1054	0	3964388.074	64086.24486
1055	0	4004297.572	62144.54867
1056	0	4055885.663	62752.62747
1057	0	3989849.031	62597.88518
1058	0	3884632.051	62708.79361
1059	0	4110884.999	63088.12085
1060	0	3986274.444	64301.18615
1061	0	3927014.146	63951.43924
1062	0	4126231.399	63189.87209
1063	0	3957359.57	62902.21849
1064	0	4122551.436	63296.64632
1065	0	3051981.696	63375.55315
1066	0	3030477.292	62020.56169
1067	0	3211717.223	63095.92704
1068	0	3015608.611	61701.43431
1069	0	3222232.274	63373.99921
1070	0	3145950.891	61738.82243
1071	0	3022319.527	63852.20525
1072	0	3212606.625	61802.07117
1073	0	3112837.081	62517.90322
1074	0	3072640.727	62349.79103
1075	0	3091851.226	62095.46046
1076	0	3142202.532	62752.50954
1077	0	3144821.46	63639.75601
1078	0	3126464.744	63169.7514
1078.8	0	3949798.273	62058.61275
1079	0	3863194.067	62463.35935
1080	0	3076962.091	62410.2782
1081	0	3016100.007	62243.34848
1082	0	3076909.532	63647.89651
1083	0	3111380.878	62990.1386
1084	0	3255842.691	62365.65152
1085	0	3844527.179	63217.73795
1086	0	3893097.94	63426.62617
1087	0	4145016.941	61912.35996
1088	0	3863290.209	61635.73957
1089	0	4020048.137	61916.97729
1090	0	3881241.871	63612.92217
1091	0	3888037.932	62319.70922
1092	0	4134769.085	62507.88668
1093	0	4015418.995	63776.01547
1094	0	3860049.726	62887.79531
1095	0	3910444.955	63125.35125
1096	0	4003242.537	61893.60852
1097	0	3930264.625	63502.20649
1098	0	4088432.593	61533.07924
1099	0	3897100.249	62368.98955
1100	0	4125423.288	62943.67969
1101	0	3148845.076	63719.54688
1101.5	0	3877326.958	61970.54405
1102	0	3885629.331	62308.50879
1103	0	3880593.365	63321.20663
1104	0	3870360.105	62046.76693
1105	0	4107161.485	62011.44519
1106	0	2852546.872	62937.056
1107	0	3131539.624	62065.5088
1108	0	2992275.241	63402.40438
1109	0	2981629.242	61524.30472
1110	0	4057225.507	61324.97057
1111	0	4003552.614	63058.96881
1112	0	3149474.487	61483.0505
1113	0	2896806.272	61069.86478
1114	0	3032478.038	62783.31598
1115	0	3040317.913	62853.07689
1116	0	2974100.118	61437.64228
1117	0	4150492.8	61929.59399
1118	0	4065784.194	62067.00725
1119	0	4012714.688	62015.96202
1120	0	4052015.607	63251.22935
1121	0	3049255.43	63505.05446
1122	0	2945996.619	63515.11551
1123	0	3024038.311	61985.1137
1124	0	3144153.117	63285.92674
1125	0	2889229.353	63265.98912
1126	0	2983717.396	62149.37306
1127	0	2919414.52	60969.18253
1128	0	3147157.625	62132.08724
1129	0	3065079.336	63423.0384
1130	0	3090337.342	63133.3246
1131	0	3005846.333	61296.30541
1132	0	3064078.348	61767.48119
1133	0	3125317.931	62327.22678
1134	0	3139574	61928.37175
1135	0	2912037.038	61443.41176
1136	0	3093646.875	62341.0559
1137	0	2881323.354	61215.83677
1138	0	3878369.517	61147.10477
1139	0	3873256.516	61636.8541
1140	0	2879519.219	62421.45509
1141	0	3061329.57	61067.14695
1142	0	3099169.43	63303.09159
1143	0	3051598.554	61499.00461
1144	0	3038757.502	63079.09348
1145	0	3013636.994	62877.48062
1146	0	2849926.714	63326.77227
1147	0	2926209.726	62622.89479
1148	0	2954740.397	63041.23803
1149	0	3053128.909	63181.25518
1150	0	3112459.208	62840.80371
1151	0	2912870.445	61886.61281
1152	0	3032865.947	61501.9262
1153	0	2894358.489	62679.69624
1154	0	2856807.421	61153.57225
1155	0	2911117.436	61750.68184
1156	0	3002595.669	60931.06859
1157	0	3087096.536	61301.11396
1158	0	2874054.056	61018.08434
1159	0	2858164.257	61461.30044
1160	0	3023567.121	61219.87543
1161	0	3116207.134	62618.00469
1162	0	2934042.558	60880.60282
1163	0	2872105.57	61574.59098
1164	0	2986421.574	62964.38693
1165	0	3010260.532	61839.93595
1166	0	3035857.303	62528.66623
1167	0	4115509.972	62945.9792
1167.4	0	3911678.067	62192.86626
1168	0	3969965.55	62817.78912
1169	0	3072350.47	63064.47009
1170	0	2898662.143	63006.86567
1171	0	2908985.824	61876.32075
1172	0	2887062.283	62426.91701
1173	0	3142104.98	60757.20599
1174	0	3100226.642	61326.9125
1175	0	2979367.027	61345.17819
1176	0	3143525.454	62981.72463
1177	0	2888428.015	61209.54572
1178	0	3093162.191	62419.19101
1179	0	2917949.063	61266.71116
1180	0	2992737.885	62413.20968
1181	0	3913720.255	61878.56982
1182	0	3878501.855	61177.55558
1183	0	4038315.933	63191.15155
1184	0	3913933.146	63150.74215
1185	0	3062360.112	62148.5539
1186	0	3130587.994	62626.92326
1187	0	0	62109.00072
1187.8	0	3064964.944	61201.7522
1188	0	2987707.339	61880.01015
1189	0	2906095.697	61493.71191
1190	0	2961495.838	60883.42025
1191	0	2992605.614	60808.86406
1191.6	0	2898035.905	62603.01943
1192	0	2876552.487	62693.32684
1193	0	3035741.541	62536.06181
1194	0	2950245.484	62006.11946
1195	0	2920905.415	62083.78633
1196	0	2885982.58	63177.99254
1197	0	2873598.682	61465.56811
1198	0	3099060.82	61481.65122
1199	0	3095085.459	61182.48788
1200	0	2944988.522	62288.59891
1201	0	2970942.456	60923.99688
1202	0	2850514.797	62535.61497
1203	0	2938301	61036.52825
1204	0	2870681.866	61078.138
1205	0	2872044.132	62990.27412
1206	0	2795794.18	61306.00957
1207	0	3052449.797	61593.08946
1208	0	2971748.514	62376.2673
1209	0	0	61265.37526
1210	0	3125045.046	62292.54798
1211	0	2934282.359	60523.82637
1212	0	3126604.435	61224.53425
1213	0	3128267.888	63054.09162
1214	0	2977626.622	61400.3898
1215	0	3138348.922	60566.84911
1216	0	2860353.055	62071.21086
1217	0	3119715.884	60836.59324
1218	0	3127490.314	62466.67885
1219	0	4051603.3	61964.35597
1219.6	0	3050031.341	62751.8927
1220	0	3073952.367	61790.7023
1221	0	3058926.162	61454.8156
1222	0	2947047.802	61185.29319
1223	0	2934142.224	60586.11734
1224	0	2963162.644	62505.13398
1225	0	2884089.031	61845.15569
1226	0	3070684.25	60995.28542
1227	0	2939570.002	61014.85284
1228	0	2874672.263	61810.34963
1228.8	0	2951913.753	62461.31801
1229	0	3048963.6	62871.84673
1230	0	3127928.266	61860.09321
1231	0	3115388.489	62250.83181
1232	0	2882280.291	60812.79048
1233	0	3086054.793	61051.87129
1234	0	2971624.823	62801.64589
1235	0	3142228.493	62678.3918
1236	0	2945056.342	62031.62023
1237	0	0	60684.64379
1238	0	0	62167.67852
1239	0	0	62162.00608
1240	0	2848875.226	60973.55775
1241	0	2950549.015	60775.72851
1242	0	3132517.866	60823.84884
1243	0	3091538.055	60769.2298
1244	0	2903117.419	62387.39429
1245	0	3072018.508	60818.23039
1246	0	3144039.376	62724.12101
1247	0	2878289.224	61230.86927
1248	0	3121082.046	62031.30928
1249	0	3021486.429	60392.72423
1250	0	2875835.082	62157.09574
1251	0	2882639.767	62608.7621
1252	0	3003231.599	61532.30481
1253	0	3117619.88	60988.35194
1254	0	2998686.071	61105.38448
1255	0	2974016.244	61785.02612
1256	0	2862427.783	60772.69407
1257	0	3094872.701	62287.01849
1258	0	3032674.433	61368.14586
1259	0	2880085.212	62345.40541
1260	0	3107363.863	61528.01619
1261	0	3111739.029	60835.05749
1262	0	3006378.576	61362.76123
1263	0	2950535.752	60385.96339
1264	0	3030270.538	62063.23778
1265	0	2915494.11	62772.71564
1266	0	2853689.54	61500.52537
1267	0	3006465.933	60503.99132
1268	0	2949458.477	60352.93681
1269	0	2956418.233	60502.00158
1270	0	2858110.493	60743.51351
1271	0	3139294.773	62251.58858
1272	0	2884168.6	61879.03133
1273	0	2999517.213	61757.89321
1274	0	2901304.015	61272.88877
1275	0	3015729.691	60597.05493
1276	0	3099004.011	61238.73797
1277	0	2930238.704	62428.09035
1278	0	2949908.129	61318.14187
1279	0	2864895.917	61070.23863
1280	0	2998721.852	62196.06616
1281	0	4112220.084	61844.0236
1282	0	4069388.45	60938.22854
1283	0	4125831.103	62716.07226
1284	0	4124206.19	62416.00883
1285	0	2929932.649	62417.93079
1286	0	3070597.098	61827.93851
1287	0	3133777.091	60834.21952
1288	0	3056506.623	60633.10346
1289	0	3135852.112	60938.82535
1290	0	3106131.243	62063.12308
1291	0	3113907.021	62367.84951
1292	0	2896017.798	60926.74371
1293	0	2935848.776	61518.41465
1294	0	3078819.247	62267.21916
1295	0	3145140.541	61534.25685
1296	0	2864829.575	60820.93331
1297	0	2892339.971	62666.64948
1298	0	2876412.974	60635.77923
1299	0	3103741.387	62041.69846
1300	0	2992452.865	60478.79534
1301	0	2935213.627	61920.43144
1302	0	2865848.766	61849.30297
1303	0	3087523.563	61722.41187
1304	0	2861017.866	62518.66364
1305	0	3037799.867	61762.29345
1305.5	0	2929073.93	61743.36996
1306	0	3004811.906	61929.92238
1307	0	3040004.592	61973.18226
1308	0	2863209.741	60765.01653
1309	0	3107312.661	61473.20757
1310	0	3081626.494	62209.12762
1311	0	0	62596.23058
1312	0	0	62362.55799
1313	0	2993595.323	61805.82421
1314	0	3017717.355	60602.57231
1315	0	3053808.661	60438.56209
1316	0	2892772.539	60900.82975
1317	0	2899731.591	62000.71007
1318	0	3066868.025	61549.85693
1319	0	2886432.864	60803.68029
1320	0	2975642.21	61753.63209
1321	0	3002945.558	61529.51999
1322	0	2936955.263	61685.62019
1323	0	3129313.373	61694.00256
1324	0	0	62285.68203
1325	0	0	60474.54239
1326	0	0	60937.09278
1327	0	2977394.247	61707.83131
1328	0	3115425.939	61977.77829
1329	0	3116571.916	61726.22778
1330	0	2977926.337	60498.93939
1331	0	3015277.733	60302.20478
1332	0	2939727.112	61500.90029
1333	0	2899945.245	60824.4071
1334	0	2940198.764	62073.43304
1335	0	3142231.645	61310.11657
1336	0	2961675.31	61928.45597
1337	0	2995281.098	62542.96743
1338	0	2850527.706	62319.55381
1338.5	0	3070006.269	62624.3407
1339	0	3102001.321	60123.06729
1340	0	2987618.565	61393.77147
1341	0	3082547.147	60748.11645
1342	0	2859298.565	60383.79696
1343	0	2865934.744	60776.41012
1344	0	3144866.966	60332.67479
1345	0	3036183.582	62247.42639
1346	0	3046935.003	60321.52925
1347	0	3003614.346	62023.57323
1348	0	2887378.827	60912.80286
1349	0	2861068.241	60340.09372
1350	0	3052768.584	60878.32771
1351	0	2923975.087	61971.4541
1352	0	3069493.117	61859.2148
1353	0	2916049.724	60670.79499
1354	0	3097840.475	61296.59401
1355	0	3026718.389	61422.28124
1356	0	3052439.483	61375.60309
1357	0	2983343.364	60451.8238
1358	0	2874896.158	60108.81445
1359	0	3016101.115	62254.99517
1360	0	2944054.383	62290.03555
1361	0	3081346.668	62501.62176
1362	0	2929078.784	61849.8398
1363	0	3002224.864	62176.73433
1364	0	2927517.876	60293.11131
1365	0	2864001.849	61694.72886
1366	0	3008508.129	61695.08877
1367	0	2899609.383	60543.93858
1368	0	3087988.79	62106.67875
1369	0	3010521.704	62386.44829
1370	0	2915442.945	62551.76828
1371	0	3068525.133	60714.33196
1372	0	2911907.933	61241.89136
1373	0	2885371.472	62054.83316
1374	0	3066881.298	60693.74442
1375	0	2909480.329	60736.29392
1376	0	3978773.106	61075.15969
1377	0	4025954.697	62467.91328
1378	0	3986304.602	61788.39532
1379	0	4034447.439	61321.79709
1380	0	3861176.285	62102.64585
1381	0	4058597.434	62740.89752
1382	0	3894068.178	60602.89439
1383	0	3919819.044	61114.50644
1384	0	2921990.098	60501.67226
1385	0	3019606.033	62492.59041
1386	0	2946556.265	60973.7596
1387	0	3028231.437	61056.80268
1388	0	2970941.121	62401.89352
1389	0	2945906.873	61321.74708
1390	0	3100101.107	60506.04845
1391	0	2857456.681	61468.70621
1392	0	3137329.909	60084.49396
1393	0	2981391.116	61897.47173
1394	0	2924278.546	60499.70954
1395	0	2950142.236	62523.16906
1396	0	2974217.905	62071.95893
1397	0	2891408.238	60403.71772
1398	0	3065709.842	61937.29837
1399	0	0	60599.45465
1400	0	0	62002.54565
1401	0	0	60257.76278
1401.5	0	0	62370.63987
1402	0	0	61163.31357
1403	0	0	60560.0573
1404	0	0	60400.16462
1405	0	0	60865.86684
1406	0	0	60408.21314
1407	0	0	62291.13061
1408	0	0	61329.36034
1409	0	0	60429.40485
1410	0	0	62422.52258
1411	0	0	60133.54486
1412	0	0	62372.14611
1413	0	0	61371.61106
1414	0	0	60018.69226
1415	0	0	60104.98839
1416	0	0	60315.55318
1417	0	0	60578.00196
1418	0	0	61382.86457
1419	0	0	60180.33933
1420	0	0	61001.03103
1421	0	0	60286.57306
1422	0	0	60251.24621
1423	0	0	61264.17411
1424	0	0	60705.86119
1425	0	0	60701.97761
1426	0	0	62203.41679
1427	0	0	62359.34475
1428	0	0	62229.39144
1429	0	0	60358.0426
1429.8	0	0	62278.48323
1430	0	0	61938.86738
1431	0	0	62207.78573
1432	0	0	61456.84259
1433	0	0	61068.76589
1434	0	0	60816.06861
1435	0	0	61832.5031
1436	0	0	60852.91667
1437	0	0	60253.48032
1438	0	0	60606.17047
1439	0	0	60429.70502
1440	0	0	62093.04155
1441	0	0	61198.59752
1442	0	0	60647.0769
1443	0	0	61143.61432
1444	0	0	61167.64115
1445	0	0	60934.42775
1446	0	0	60186.92913
1447	0	0	60893.56293
1448	0	0	61719.23948
1449	0	0	61517.99988
1450	0	0	61128.72365
1451	0	0	61523.25504
1452	0	0	62249.02295
1453	0	0	61702.2066
1454	0	0	60294.04544
1455	0	0	61552.04092
1456	0	0	60845.52729
1457	0	0	62134.15699
1458	0	0	62107.3299
1459	0	0	60382.80116
1460	0	0	60671.77387
1461	0	0	60649.30941
1462	0	0	59987.28213
1463	0	0	59794.08778
1464	0	0	60722.39383
1465	0	0	61252.20422
1466	0	0	60558.18582
1467	0	0	61524.98353
1467.6	0	0	60846.48175
1468	0	0	60646.84531
1469	0	0	60845.16405
1470	0	0	61036.43409
1471	0	0	60454.30633
1472	0	0	61304.43544
1473	0	0	60169.66615
1474	0	0	61653.3555
1475	0	0	62118.21913
1476	0	0	59729.02952
1477	0	0	60168.85622
1478	0	0	60926.61598
1479	0	0	62039.73224
1479.5	0	0	61402.40901
1480	0	0	60897.38752
1481	0	0	61333.17909
1482	0	0	61440.81276
1483	0	0	60897.08121
1484	0	0	59793.80284
1485	0	0	59675.13041
1486	0	0	60516.7504
1487	0	0	61571.96786
1488	0	0	61563.32693
1489	0	0	59766.26094
1490	0	0	61442.02706
1491	0	0	60585.15957
1492	0	0	59916.02643
1493	0	0	60130.79317
1494	0	0	59809.02779
1495	0	0	60978.29908
1496	0	0	60313.46135
1497	0	0	61431.8111
1498	0	0	61171.29385
1499	0	0	61798.4758
1500	0	0	61092.56128
1501	0	0	60070.78696
1502	0	0	61090.32537
1503	0	0	60220.60601
1504	0	0	60209.42005
1505	0	0	61025.79703
1506	0	0	61859.73008
1507	0	0	60197.87449
1508	0	0	60682.95243
1509	0	0	60434.84347
1510	0	0	60918.05338
1511	0	0	62397.18832
1512	0	0	60020.32215
1513	0	0	60945.45
1514	0	0	61028.97682
1515	0	0	60726.91061
1516	0	0	60997.38118
1517	0	0	61334.31822
1518	0	0	61118.58911
1519	0	0	61173.05634
1520	0	0	60721.24777
1521	0	0	62126.50091
1521.8	0	0	61548.62497
1522	0	0	61862.21501
1523	0	0	61314.74559
1524	0	0	60820.95157
1525	0	0	59953.71712
1526	0	0	60699.85898
1527	0	0	60165.12396
1528	0	0	60103.29944
1529	0	0	62168.39164
1530	0	0	61013.17239
1531	0	0	62499.14609
1532	0	0	62249.41359
1533	0	0	60489.22556
1534	0	0	61191.24275
1535	0	0	61291.30615
1536	0	0	60104.04709
1537	0	0	60105.54173
1538	0	0	60228.56191
1539	0	0	62441.92093
1540	0	0	61695.1272
1541	0	0	60892.62005
1542	0	0	61044.56493
1543	0	0	60215.62081
1544	0	0	61704.09433
1545	0	0	60837.22239
1546	0	0	60376.04509
1547	0	0	62342.96728
1548	0	0	62006.74442
1549	0	0	61816.03913
1550	0	0	61986.50028
1551	0	0	61188.37175
1552	0	0	60562.65811
1552.5	0	0	62472.81912
1553	0	0	61492.86471
1554	0	0	62087.35741
1555	0	0	62243.81409
1556	0	0	60910.88727
1557	0	0	61637.65933
1558	0	0	61769.00462
1559	0	0	62551.98952
1560	0	0	61510.81178
1561	0	0	62848.81432
1562	0	0	61769.78335
1563	0	0	62395.16744
1564	0	0	61440.77189
1565	0	0	60884.29994
1566	0	0	60979.69331
1567	0	0	61627.43086
1568	0	0	62002.41848
1569	0	0	62844.00642
1570	0	0	62113.09314
1571	0	0	62662.87701
1572	0	0	61173.94407
1573	0	0	60442.99355
1574	0	0	60572.34565
1575	0	0	62031.20381
1576	0	0	61299.07126
1577	0	0	61912.96556
1578	0	0	61063.95878
1579	0	2990047.729	62788.93161
1580	0	2969962.771	62805.97722
1581	0	3014523.733	62514.89062
1582	0	2890707.342	62511.28321
1583	0	3107981.917	63087.58788
1584	0	2856723.093	63493.83901
1585	0	3054580.34	64023.28552
1586	0	2947869.597	63267.01142
1587	0	3101978.067	63003.1622
1588	0	3005104.618	61912.198
1589	0	3047010.134	61755.84305
1590	0	3074299.928	62305.20026
1591	0	2962942.9	63849.75194
1592	0	3131957.378	63022.91561
1593	0	2999381.674	62502.19832
1594	0	3051497.967	62456.89665
1595	0	3122027.606	62009.95864
1596	0	3076264.158	61749.03123
1597	0	3080194.64	63231.41574
1598	0	3060919.278	62408.85897
1599	0	3110944.754	63356.17447
1600	0	3029866.464	63598.18806
1601	0	3103892.879	61680.30375
1602	0	3138882.224	63207.27212
1603	0	2862660.025	62652.1159
1604	0	3069793.79	63386.57576
1605	0	2855903.834	63254.60284
1606	0	3139579.313	63252.60915
1607	0	2945918.144	63116.02322
1608	0	2894990.995	64033.03498
1609	0	3129826.38	63155.28459
1610	0	3091444.744	63789.98527
1611	0	2905895.319	63240.75342
1612	0	3038315.712	63105.07241
1613	0	2948340.285	63089.82552
1614	0	2946309.149	62411.33924
1615	0	2871360.451	63459.21979
1616	0	2881254.324	63619.32529
1617	0	2921731.622	63415.11467
1618	0	2964758.597	61656.63323
1619	0	2867276.528	61865.46681
1620	0	3138853.773	63067.6577
1621	0	2916096.891	61988.56818
1622	0	3069307.318	62598.54898
1623	0	2915723.76	62412.70083
1624	0	3026417.163	62463.83803
1625	0	3089897.952	61715.46566
1626	0	2926610.325	62879.20098
1627	0	3143288.374	62018.24651
1628	0	3138449.96	62067.86025
1629	0	3093224.402	62051.44191
1630	0	3036829.121	62154.9711
1631	0	2949437.206	63827.97676
1632	0	3024562.28	62646.03355
1633	0	3076760.534	61906.62427
1634	0	3091696.974	63885.25211
1635	0	2968293.938	63257.47501
1636	0	2997588.923	61843.4043
1637	0	3109292.78	61938.84408
1638	0	3017437.049	63682.40953
1639	0	2889454.275	61624.69086
1640	0	3055754.856	61976.94797
1641	0	3146927.138	63131.85799
1642	0	2943976.304	61531.86937
1643	0	3062905.353	61624.56559
1644	0	3054070.856	63551.65139
1645	0	2853986.827	62374.32232
1646	0	0	62133.40661
1647	0	0	63260.38907
1648	0	0	62735.46701
1649	0	0	61631.13089
1649.4	0	0	62805.5875
1650	0	2905782.85	61095.27594
1651	0	3871167.191	61864.5323
1652	0	3866953.609	63179.80071
1653	0	3990125.084	61929.19151
1654	0	3088143.983	62312.1464
1655	0	3104281.668	61510.57155
1656	0	2938665.315	63225.17933
1657	0	2998568.049	63304.40198
1658	0	2882434.927	62455.54794
1659	0	3076072.619	63118.03285
1660	0	3018141.527	63627.63422
1661	0	3113344.019	62561.16891
1662	0	2960047.476	61935.07707
1663	0	2871860.866	63308.82363
1664	0	2975974.543	62068.25484
1665	0	3004792.425	61739.79087
1666	0	3073635.616	62152.04861
1667	0	2935158.333	63674.91671
1668	0	2897324.204	61474.91155
1669	0	2868454.003	63147.16376
1670	0	2939831.806	62308.3223
1671	0	3047435.867	62212.42233
1672	0	2871561.286	61946.36645
1673	0	3052640.155	62580.52755
1674	0	4112359.764	62701.95364
1675	0	3946291.456	61849.91108
1676	0	3997292.824	63488.30205
1677	0	3009233.419	62889.3981
1678	0	3033093.819	61411.47433
1679	0	3148796.47	61854.65959
1680	0	3124265.234	61699.05284
1681	0	3016085.011	61685.60193
1682	0	2830782.977	61980.59988
1682.5	0	2885366.609	61497.47145
1683	0	2880182.189	62845.07417
1684	0	3027287.162	61992.45448
1685	0	3006572.347	62490.09638
1686	0	3129785.211	63742.75999
1687	0	3099216.983	63426.78858
1688	0	2910213.94	63714.48917
1689	0	2898446.608	62758.92464
1690	0	3110687.875	63444.96685
1691	0	2877477.047	61561.3965
1692	0	3004035.48	61883.3563
1693	0	2881288.759	62347.21714
1694	0	3135716.917	63753.96488
1695	0	2992452.284	62033.23258
1696	0	2977951.695	61730.83005
1697	0	2955607.213	61843.37737
1698	0	3057225.457	63652.20533
1699	0	2973790.606	61795.5622
1700	0	2907485.471	61382.93115
1701	0	3139480.857	62968.6666
1702	0	3125717.881	63279.56708
1703	0	3108427.264	63503.42653
