WELL	DAY	QWIO	PWFO
Inj-8	1886.900024	3720.1	41337
Inj-8	1887	3893.1	41776
Inj-8	1887.099976	3740.4	42931
Inj-8	1887.349976	3970.1	40810
Inj-8	1887.98999	3859.3	42659
Inj-8	1888.189941	3684.1	41020
Inj-8	1888.680054	3691.8	42904
Inj-8	1888.849976	3927.8	40655
Inj-8	1889.26001	3921.8	41963
Inj-8	1889.47998	3699.8	41009
Inj-8	1890.060059	3792.8	42426
Inj-8	1890.26001	3798.9	43251
Inj-8	1890.76001	3866.1	42175
Inj-8	1891.02002	3746.5	40152
Inj-8	1891.209961	4016.4	41844
Inj-8	1891.709961	3950.8	40133
Inj-8	1891.829956	3700	40922
Inj-8	1891.939941	3959.2	43284
Inj-8	1892.060059	3961.1	42904
Inj-8	1892.189941	3953.2	42179
Inj-8	1892.329956	3762.1	40548
Inj-8	1892.670044	3972.8	41130
Inj-8	1893.52002	3804.5	41091
Inj-8	1893.869995	3752.5	41207
Inj-8	1894.75	3842.6	43287
Inj-8	1894.969971	3879.2	40675
Inj-8	1895.530029	3949	41541
Inj-8	1895.670044	3790.3	43040
Inj-8	1895.819946	3714.4	41927
Inj-8	1895.98999	3689.8	43144
Inj-8	1896.180054	3886.7	43244
Inj-8	1896.380005	3908.7	40909
Inj-8	1896.890015	3691.2	42223
Inj-8	1898.180054	3736.8	42678
Inj-8	1898.410034	3709	41201
Inj-8	1898.97998	3753	42490
Inj-8	1899.119995	3994.5	41072
Inj-8	1899.280029	3979.9	42971
Inj-8	1899.459961	3927	41294
Inj-8	1899.630005	3689.7	40582
Inj-8	1899.829956	3891.5	40758
Inj-8	1900.310059	3774.2	43025
Inj-8	1901.530029	3716.3	40795
Inj-8	1901.719971	3888.1	42755
Inj-8	1902.199951	3949.7	43045
Inj-8	1902.319946	3727.2	41756
Inj-8	1902.459961	3909.1	42340
Inj-8	1902.599976	3795.9	42333
Inj-8	1902.76001	3692.2	41075
Inj-8	1902.939941	3972.4	40550
Inj-8	1903.380005	3948.4	42922
Inj-8	1903.630005	3864.2	42797
Inj-8	1904.22998	4008.5	42768
Inj-8	1904.449951	3786.8	43145
Inj-8	1905.02002	4008.7	40390
Inj-8	1905.27002	3780.5	40150
Inj-8	1905.920044	3932.5	42281
Inj-8	1906.140015	4021.1	41667
Inj-8	1906.699951	3810.4	40861
Inj-8	1906.969971	4013.4	41926
Inj-8	1907.619995	3768.3	42817
Inj-8	1907.880005	3934.7	43202
Inj-8	1908.51001	3896.3	42066
Inj-8	1908.810059	3915.1	42157
Inj-8	1909.540039	3846.4	41102
Inj-8	1909.910034	3917.3	41460
Inj-8	1910.819946	3790.6	40969
Inj-8	1911.050049	3812.3	42835
Inj-8	1911.290039	3720.5	42288
Inj-8	1911.51001	3946.4	42692
Inj-8	1911.73999	3989.5	42398
Inj-8	1911.97998	3753.3	41289
Inj-8	1912.579956	3715.2	41932
Inj-8	1912.859985	3954.5	42264
Inj-8	1913.560059	3744.7	41362
Inj-8	1913.930054	4021.1	40860
Inj-8	1914.849976	3939.5	40276
Inj-8	1915.099976	3949.6	41673
Inj-8	1915.73999	3836	41499
Inj-8	1916.079956	3798.4	41471
Inj-8	1916.939941	4003.3	41672
Inj-8	1917.900024	3836	42544
Inj-8	1918	3765.8	40501
Inj-8	1918.25	3775.2	41317
Inj-8	1918.880005	3774.6	40163
Inj-8	1920.439941	3705.4	40387
Inj-8	1920.579956	3933.5	41476
Inj-8	1920.930054	3937.6	42414
Inj-8	1921.22998	3761.3	42227
Inj-8	1921.97998	3961.8	40990
Inj-8	1922.170044	3853.7	40147
Inj-8	1922.380005	4006.6	42740
Inj-8	1922.599976	3852.5	42048
Inj-8	1922.829956	3946.8	42702
Inj-8	1923.069946	3954.6	41098
Inj-8	1923.670044	3990	40890
Inj-8	1923.959961	3911.1	40896
Inj-8	1924.689941	3834.5	41971
Inj-8	1924.880005	3724.6	41589
Inj-8	1925.079956	3715.4	41522
Inj-8	1925.290039	3969.8	40723
Inj-8	1925.51001	3779.7	42837
Inj-8	1925.75	3758.4	39981
Inj-8	1926.329956	3779	41714
Inj-8	1927.790039	4016.1	41483
Inj-8	1928.189941	3878	41568
Inj-8	1929.209961	3832	40799
Inj-8	1929.540039	3737	40438
Inj-8	1930.369995	3725.2	41716
Inj-8	1930.640015	4020.7	42860
Inj-8	1931.319946	3874.2	43203
Inj-8	1931.52002	4016.1	40541
Inj-8	1932.01001	3868.1	40100
Inj-8	1932.339966	3695	42719
Inj-8	1933.160034	3693	40186
Inj-8	1933.5	3965.5	40204
Inj-8	1934.349976	3836.6	41227
Inj-8	1936.469971	3804.1	40679
Inj-8	1936.77002	3823.4	41924
Inj-8	1937.51001	3823.9	40644
Inj-8	1937.939941	4017.1	43308
Inj-8	1939	3886.3	41880
Inj-8	1939.26001	3734	40536
Inj-8	1939.910034	3792	41226
Inj-8	1940.069946	3775.7	42473
Inj-8	1940.25	4016.1	42982
Inj-8	1940.449951	3934.1	42564
Inj-8	1940.660034	3801.6	42553
Inj-8	1940.869995	4033.1	41092
Inj-8	1941.369995	3787.8	40399
Inj-8	1942.650024	3793	43286
Inj-8	1943.030029	3788	41627
Inj-8	1943.97998	3908	40009
Inj-8	1944.22998	3803.6	43299
Inj-8	1944.849976	3861.8	40673
Inj-8	1946.390015	3906.6	42155
Inj-8	1946.660034	3760.6	42488
Inj-8	1947.319946	3685.1	40116
Inj-8	1947.73999	3792.3	43153
Inj-8	1948.800049	3929.8	41914
Inj-8	1948.900024	3906.6	42906
Inj-8	1949	4513.8	41874
Inj-8	1949.25	4378.3	40710
Inj-8	1949.880005	4254.5	42797
Inj-8	1950.050049	4251.2	41222
Inj-8	1950.5	4353.3	43053
Inj-8	1950.719971	4303.1	42695
Inj-8	1951.26001	4322.4	42790
Inj-8	1951.390015	4420.5	42583
Inj-8	1951.540039	4507.5	40964
Inj-8	1951.699951	4318.3	43131
Inj-8	1951.849976	4271	40291
Inj-8	1952.01001	4173.4	40124
Inj-8	1952.160034	4417.5	41024
Inj-8	1952.310059	4211.6	41692
Inj-8	1952.449951	4247.1	42323
Inj-8	1952.589966	4209	42387
Inj-8	1952.930054	4485.2	42241
Inj-8	1953.77002	4167	42741
Inj-8	1954.01001	4165.3	42004
Inj-8	1954.599976	4464.9	42514
Inj-8	1954.859985	4197.5	41760
Inj-8	1955.48999	4221.9	42865
Inj-8	1955.650024	4460.4	41442
Inj-8	1955.819946	4399.6	43096
Inj-8	1955.98999	4255.8	41704
Inj-8	1956.189941	4278.3	40661
Inj-8	1956.369995	4234.1	40328
Inj-8	1956.829956	4355.3	42181
Inj-8	1956.939941	4308.3	41562
Inj-8	1957.069946	4377.8	41249
Inj-8	1957.209961	4323.6	41249
Inj-8	1957.359985	4181.5	41061
Inj-8	1957.530029	4417.8	40151
Inj-8	1957.949951	4442.1	41278
Inj-8	1959	4310.3	42498
Inj-8	1959.26001	4518.3	41413
Inj-8	1959.910034	4487.2	41403
Inj-8	1960.280029	4193.5	40278
Inj-8	1960.369995	4431.5	43102
Inj-8	1960.47998	4369.9	40578
Inj-8	1960.589966	4267.2	43473
Inj-8	1960.709961	4390.9	40275
Inj-8	1960.849976	4183	40437
Inj-8	1961.189941	4479.2	40977
Inj-8	1961.280029	4175.5	43311
Inj-8	1961.369995	4268	41823
Inj-8	1961.469971	4502.5	42704
Inj-8	1961.589966	4245.8	41934
Inj-8	1961.709961	4269.5	42075
Inj-8	1962.02002	4353.6	43498
Inj-8	1962.780029	4285.9	40587
Inj-8	1963.150024	4528.4	41125
Inj-8	1964.089966	4284.4	41509
Inj-8	1964.430054	4481.9	43164
Inj-8	1965.26001	4370.3	41518
Inj-8	1965.670044	4318.7	41870
Inj-8	1966.689941	4453.9	42955
Inj-8	1966.959961	4391.2	43369
Inj-8	1967.619995	4175.3	43183
Inj-8	1967.869995	4255.3	42651
Inj-8	1968.48999	4249.5	42623
Inj-8	1968.819946	4504.3	40860
Inj-8	1969.650024	4293.4	41269
Inj-8	1969.97998	4311.1	43358
Inj-8	1970.810059	4176.2	42127
Inj-8	1971.130005	4271.2	42870
Inj-8	1971.930054	4293.7	40214
Inj-8	1972.319946	4513.8	43385
Inj-8	1973.300049	4440	42835
Inj-8	1973.560059	4268.4	41155
Inj-8	1974.209961	4261	41229
Inj-8	1975.829956	4474.4	42203
Inj-8	1976.089966	4273.9	43263
Inj-8	1976.75	4332.1	41651
Inj-8	1976.900024	4377.6	42656
Inj-8	1977	4487.4	42757
Inj-8	1977.099976	4217.5	42638
Inj-8	1977.359985	4515.5	40674
Inj-8	1977.98999	4402	43388
Inj-8	1978.209961	4521.9	43482
Inj-8	1978.77002	4309.6	41557
Inj-8	1979.050049	4521.9	41993
Inj-8	1979.76001	4262.6	40302
Inj-8	1980.030029	4487.4	41657
Inj-8	1980.689941	4268.2	40858
Inj-8	1980.859985	4328.1	40321
Inj-8	1981.030029	4429.8	43146
Inj-8	1981.219971	4468.8	40579
Inj-8	1981.400024	4248.1	43350
Inj-8	1981.609985	4524.1	40816
Inj-8	1982.130005	4239.5	42040
Inj-8	1982.469971	4271.1	41613
Inj-8	1983.319946	4192.7	40672
Inj-8	1983.660034	4350.6	40631
Inj-8	1984.48999	4294.5	41530
Inj-8	1984.869995	4293.3	42790
Inj-8	1985.810059	4271.1	42578
Inj-8	1986.099976	4401.9	40650
Inj-8	1986.829956	4476.2	42418
Inj-8	1987.209961	4433.7	40611
Inj-8	1988.170044	4503.4	41777
Inj-8	1988.459961	4517.6	42883
Inj-8	1989.199951	4334.4	42660
Inj-8	1991.040039	4172.9	41081
Inj-8	1991.359985	4263.8	42428
Inj-8	1992.150024	4338.7	41935
Inj-8	1992.349976	4424.5	41411
Inj-8	1992.569946	4478.4	43404
Inj-8	1992.800049	4273.4	40657
Inj-8	1993.040039	4197.2	43362
Inj-8	1993.26001	4269.8	42775
Inj-8	1993.829956	4463.3	42425
Inj-8	1994.130005	4513.8	43519
Inj-8	1994.890015	4177.9	43238
Inj-8	1995.219971	4469.7	41232
Inj-8	1996.040039	4251.4	40767
Inj-8	1996.359985	4408.7	40692
Inj-8	1997.180054	4329.2	43142
Inj-8	1997.459961	4209.3	42631
Inj-8	1998.189941	4370.8	41937
Inj-8	1998.540039	4363.7	43251
Inj-8	1999.439941	4347.1	43161
Inj-8	1999.77002	4431.1	40163
Inj-8	2000.579956	4437.6	42147
Inj-8	2000.930054	4193.9	42638
Inj-8	2001.790039	4511.3	43138
Inj-8	2002.01001	4446.4	41656
Inj-8	2002.23999	4444.4	42757
Inj-8	2002.469971	4202.1	40245
Inj-8	2002.689941	4248.6	43386
Inj-8	2002.910034	4235	42640
Inj-8	2003.47998	4336	42108
Inj-8	2004.890015	4203	41770
Inj-8	2005.180054	4488	42895
Inj-8	2005.910034	4181.5	41821
Inj-8	2006.119995	4311.2	42186
Inj-8	2006.650024	4349.9	42844
Inj-8	2007.900024	4251.9	42729
Inj-8	2008	3697.6	39913
Inj-8	2008.25	3960.8	42339
Inj-8	2008.380005	3935.3	42319
Inj-8	2008.689941	3982.2	43140
Inj-8	2008.800049	3871.7	43317
Inj-8	2009.089966	3729.7	43374
Inj-8	2009.819946	3929.5	41410
Inj-8	2009.920044	3810	42981
Inj-8	2010.189941	3791.4	41455
Inj-8	2010.329956	3694.1	40792
Inj-8	2010.699951	3912.7	42748
Inj-8	2010.880005	3721.9	40713
Inj-8	2011.329956	3916.4	42040
Inj-8	2011.439941	3972.7	42774
Inj-8	2011.569946	3868.8	41354
Inj-8	2011.709961	3783.1	40418
Inj-8	2011.859985	3748.2	40692
Inj-8	2011.959961	3833	41945
Inj-8	2012.22998	3764.5	42649
Inj-8	2012.900024	3928.4	40433
Inj-8	2013.099976	4009.1	41759
Inj-8	2013.609985	3786.9	42598
Inj-8	2013.77002	3924.3	40190
Inj-8	2014.160034	4010.6	41956
Inj-8	2014.400024	3951.4	43062
Inj-8	2015	3704.3	40564
Inj-8	2015.170044	3993	40617
Inj-8	2015.599976	3965.2	40557
Inj-8	2015.839966	3935.7	40542
Inj-8	2016.459961	3705.1	40505
Inj-8	2016.640015	4026.4	41297
Inj-8	2017.099976	3835.5	42319
Inj-8	2017.329956	3933.2	41195
Inj-8	2017.920044	3833.8	41231
Inj-8	2018.170044	3974.9	40274
Inj-8	2018.800049	3796.2	40066
Inj-8	2019.030029	3980.5	42782
Inj-8	2019.589966	3926.8	43260
Inj-8	2019.859985	4021.1	42990
Inj-8	2020.550049	3895.6	39924
Inj-8	2020.829956	3702.4	40457
Inj-8	2021.069946	3932.9	42770
Inj-8	2021.650024	3913.3	41392
Inj-8	2021.939941	3947	40570
Inj-8	2022.680054	3726.5	43100
Inj-8	2022.959961	4029.6	42619
Inj-8	2023.650024	3880.8	41027
Inj-8	2024.02002	3811.2	42941
Inj-8	2024.930054	4014.4	40429
Inj-8	2025.23999	3969.6	41025
Inj-8	2026	3934.5	41871
Inj-8	2026.349976	3899	42938
Inj-8	2027.209961	3744.8	42594
Inj-8	2027.430054	3969.4	42063
Inj-8	2027.650024	3792.5	40619
Inj-8	2027.890015	3795.8	43177
Inj-8	2028.140015	3719.5	41881
Inj-8	2028.400024	3957.9	40095
Inj-8	2029.060059	3713.8	43213
Inj-8	2029.459961	3850.4	42489
Inj-8	2030.449951	3769.9	42497
Inj-8	2030.790039	3997.5	40606
Inj-8	2031.650024	3907.5	42192
Inj-8	2031.859985	3769.2	40702
Inj-8	2032.089966	3700.9	42644
Inj-8	2032.319946	3760.3	40186
Inj-8	2032.560059	3821.9	42673
Inj-8	2032.819946	3765.6	40571
Inj-8	2033.449951	4031.1	42260
Inj-8	2035.030029	3755.6	41045
Inj-8	2035.400024	3835.8	40790
Inj-8	2036.319946	3854.7	40585
Inj-8	2036.689941	3845.1	42109
Inj-8	2037.630005	3902.1	42482
Inj-8	2038	3846.9	42365
Inj-8	2038.930054	3759.2	42152
Inj-8	2039.160034	3906.8	40978
Inj-8	2039.410034	4010.5	42788
Inj-8	2039.660034	3967.1	42026
Inj-8	2039.930054	3955	40218
Inj-8	2040.180054	3856.7	42712
Inj-8	2040.800049	3864.8	40853
Inj-8	2041.219971	3984	39910
Inj-8	2042.280029	3999.3	42696
Inj-8	2042.599976	3803.8	41818
Inj-8	2043.420044	3810.4	41543
Inj-8	2043.780029	3773.6	42911
Inj-8	2044.699951	3997	42319
Inj-8	2045.01001	3724.3	40407
Inj-8	2045.77002	3862	40291
Inj-8	2045.959961	3759.7	41383
Inj-8	2046.180054	3705.6	42489
Inj-8	2046.400024	3896	39852
Inj-8	2046.630005	3853.7	40306
Inj-8	2046.880005	3808.7	40630
Inj-8	2047.48999	3738.1	43055
Inj-8	2049.02002	3708.3	40387
Inj-8	2049.350098	3827.1	40502
Inj-8	2050.169922	3929.1	41135
Inj-8	2050.580078	3999.4	42730
Inj-8	2051.610107	3890.8	43159
Inj-8	2052.02002	3798.2	40276
Inj-8	2053.050049	3813.4	40501
Inj-8	2053.469971	3941.8	42602
Inj-8	2054.48999	3816.8	40058
Inj-8	2055.01001	3762.9	41111
Inj-8	2055.139893	3736.9	40655
Inj-8	2055.280029	3875.9	39939
Inj-8	2055.439941	3743.5	42149
Inj-8	2055.610107	3716.3	41690
Inj-8	2055.800049	3922.2	42027
Inj-8	2056.27002	3742.2	42317
Inj-8	2057.459961	4024	41295
Inj-8	2058.070068	3792	42825
Inj-8	2059.580078	4026.9	43004
Inj-8	2060.060059	3938.3	41477
Inj-8	2061.25	3696.5	40530
Inj-8	2061.879883	3941.5	42727
Inj-8	2062.409912	3998.6	42115
Inj-8	2063.73999	3923.7	40937
Inj-8	2067.050049	4019.9	40507
Inj-8	2067.47998	3858.1	40191
Inj-8	2067.870117	3724.3	40001
Inj-8	2068.850098	3852	41808
Inj-8	2068.899902	4029.2	42898
Inj-8	2069	4280.2	39717
Inj-8	2069.25	4476.5	40661
Inj-8	2069.310059	4509.8	41733
Inj-8	2069.379883	4257.2	41786
Inj-8	2069.459961	4336	40016
Inj-8	2069.540039	4213.9	41702
Inj-8	2069.610107	4243.3	40414
Inj-8	2069.77002	4245	41591
Inj-8	2070.169922	4485.7	42624
Inj-8	2070.23999	4227.5	40387
Inj-8	2070.389893	4221.7	42365
Inj-8	2070.790039	4214.5	40268
Inj-8	2070.870117	4205	40618
Inj-8	2071.080078	4347.9	42544
Inj-8	2071.179932	4203.8	40610
Inj-8	2071.439941	4237	40781
Inj-8	2072.080078	4414.4	42837
Inj-8	2072.169922	4420.1	40031
Inj-8	2072.370117	4170.3	41965
Inj-8	2072.879883	4457.4	41489
Inj-8	2072.959961	4179.9	42288
Inj-8	2073.149902	4194.6	41012
Inj-8	2073.629883	4267.9	40218
Inj-8	2073.72998	4342.3	40490
Inj-8	2073.97998	4386.7	42330
Inj-8	2074.600098	4204.5	42278
Inj-8	2074.709961	4281.3	40805
Inj-8	2074.97998	4343.9	41519
Inj-8	2075.100098	4167.6	39929
Inj-8	2075.389893	4497.8	41942
Inj-8	2075.550049	4195.4	42681
Inj-8	2075.949951	4237.3	39971
Inj-8	2076.070068	4479.2	41779
Inj-8	2076.389893	4429.7	42778
Inj-8	2076.570068	4165.8	41587
Inj-8	2077.030029	4285.5	40190
Inj-8	2077.189941	4225.7	42053
Inj-8	2077.580078	4263.4	41272
Inj-8	2077.75	4406.3	41851
Inj-8	2078.169922	4500.7	39693
Inj-8	2078.379883	4324.4	41311
Inj-8	2078.899902	4496	40406
Inj-8	2079.030029	4185.6	41735
Inj-8	2079.169922	4207.7	42100
Inj-8	2079.280029	4452.7	40293
Inj-8	2079.389893	4369.6	40847
Inj-8	2079.51001	4489.5	42938
Inj-8	2079.820068	4239.5	39796
Inj-8	2080.590088	4441.7	41090
Inj-8	2080.800049	4332.3	39724
Inj-8	2081.320068	4252.7	40588
Inj-8	2081.580078	4438.8	39670
Inj-8	2082.22998	4196.1	40915
Inj-8	2082.439941	4395.4	39773
Inj-8	2082.949951	4496.7	40046
Inj-8	2083.080078	4262.2	39949
Inj-8	2083.219971	4370.7	39753
Inj-8	2083.370117	4329.7	40542
Inj-8	2083.530029	4389	42132
Inj-8	2083.699951	4293.6	40381
Inj-8	2084.139893	4451.2	40127
Inj-8	2085.23999	4417.9	41479
Inj-8	2085.449951	4239.5	40841
Inj-8	2085.969971	4506.5	39842
Inj-8	2086.120117	4194.3	40253
Inj-8	2086.48999	4503	41522
Inj-8	2086.669922	4253.8	41016
Inj-8	2087.129883	4293.9	40348
Inj-8	2088.280029	4344.2	40046
Inj-8	2088.459961	4436.9	39490
Inj-8	2088.919922	4173.4	41187
Inj-8	2089.030029	4313.1	40640
Inj-8	2089.149902	4175.9	40645
Inj-8	2089.280029	4188.2	41333
Inj-8	2089.419922	4295	42645
Inj-8	2089.580078	4202.4	40936
Inj-8	2089.97998	4171.1	41723
Inj-8	2090.959961	4222.3	40562
Inj-8	2091.149902	4408.2	42637
Inj-8	2091.610107	4179.3	40527
Inj-8	2091.719971	4233.6	41801
Inj-8	2091.830078	4204	40068
Inj-8	2091.939941	4420.8	39473
Inj-8	2092.070068	4353.9	42639
Inj-8	2092.189941	4407.1	40389
Inj-8	2092.469971	4275.1	42038
Inj-8	2093.189941	4203.4	41464
Inj-8	2093.310059	4245.9	41017
Inj-8	2093.590088	4451.6	41734
Inj-8	2093.820068	4422.2	40642
Inj-8	2094.370117	4433.4	39447
Inj-8	2094.51001	4414.7	40521
Inj-8	2094.659912	4393	41552
Inj-8	2094.830078	4274.8	40487
Inj-8	2094.97998	4211.6	41978
Inj-8	2095.149902	4425.1	42220
Inj-8	2095.570068	4418.7	41961
Inj-8	2095.909912	4197.7	40882
Inj-8	2096.73999	4175.6	40828
Inj-8	2097.149902	4468.3	41134
Inj-8	2098.169922	4277.9	42178
Inj-8	2098.540039	4357.7	41533
Inj-8	2098.899902	4413.9	42070
Inj-8	2099	3906	41482
Inj-8	2099.050049	3839.1	40795
Inj-8	2099.189941	3973.9	42209
Inj-8	2099.27002	3941.3	41287
Inj-8	2099.469971	3690.7	41851
Inj-8	2099.51001	3781.6	39401
Inj-8	2099.629883	3972.1	41390
Inj-8	2099.699951	3772.5	40501
Inj-8	2099.850098	3828.8	41449
Inj-8	2100.25	3956	40165
Inj-8	2100.300049	3889.1	40467
Inj-8	2100.419922	3742	40840
Inj-8	2100.719971	3925.8	42333
Inj-8	2100.790039	4030.4	40914
Inj-8	2100.959961	3920.8	40508
Inj-8	2101.030029	3780.6	41772
Inj-8	2101.199951	3953.8	40536
Inj-8	2101.27002	3977.3	42376
Inj-8	2101.459961	3690.7	42325
Inj-8	2101.550049	3878.3	40947
Inj-8	2101.780029	3956.5	41763
Inj-8	2101.870117	3686.5	42401
Inj-8	2102.100098	3796.2	39646
Inj-8	2102.679932	3954.7	41478
Inj-8	2102.77002	3936.1	39158
Inj-8	2102.969971	4010.2	41754
Inj-8	2103.080078	3905.4	39435
Inj-8	2103.370117	3820.8	41384
Inj-8	2103.52002	4007.1	39865
Inj-8	2103.870117	3728.9	42170
Inj-8	2103.969971	3974.2	40547
Inj-8	2104.22998	3936.3	40788
Inj-8	2104.360107	3911.3	39315
Inj-8	2104.709961	3827	40445
Inj-8	2104.810059	3932.4	41379
Inj-8	2105.090088	3715.3	40835
Inj-8	2105.189941	3983	40558
Inj-8	2105.439941	3886	39743
Inj-8	2106.070068	3715.7	42022
Inj-8	2106.129883	4016.9	40635
Inj-8	2106.280029	4028.5	39369
Inj-8	2106.409912	3849	42566
Inj-8	2106.72998	3803.7	40437
Inj-8	2106.810059	4008.3	39407
Inj-8	2106.899902	3703.7	40142
Inj-8	2106.98999	3734.7	42103
Inj-8	2107.100098	3839	42111
Inj-8	2107.219971	3944.2	40387
Inj-8	2107.51001	3697.2	40550
Inj-8	2107.679932	3970.5	41610
Inj-8	2108.110107	3775.7	39424
Inj-8	2108.26001	3689.4	41294
Inj-8	2108.639893	3789	42418
Inj-8	2108.830078	4030.1	39770
Inj-8	2109.310059	4007	39514
Inj-8	2109.52002	3684.3	40752
Inj-8	2110.040039	3725.9	40460
Inj-8	2110.25	3702.2	40074
Inj-8	2110.780029	3688.2	41492
Inj-8	2111.02002	3713.8	39478
Inj-8	2111.610107	3909.4	39362
Inj-8	2111.77002	3834.3	39418
Inj-8	2112.169922	3798.7	40061
Inj-8	2112.409912	3782.9	42114
Inj-8	2113	4015	42466
Inj-8	2113.129883	3986	42537
Inj-8	2113.469971	3863.9	40998
Inj-8	2113.709961	3781.8	41371
Inj-8	2114.320068	3781	42422
Inj-8	2114.47998	3888.4	42568
Inj-8	2114.879883	3830.8	40723
Inj-8	2115.879883	3750.8	40321
Inj-8	2116.110107	3944.6	39903
Inj-8	2116.689941	3707	41245
Inj-8	2116.959961	3883	41138
Inj-8	2117.639893	3790.5	42156
Inj-8	2117.810059	3916	41538
Inj-8	2118.23999	3821.1	39812
Inj-8	2118.48999	3934	40898
Inj-8	2119.139893	3884.4	40016
Inj-8	2119.300049	3854.1	42603
Inj-8	2119.469971	3994.5	42010
Inj-8	2119.669922	3806.5	40403
Inj-8	2119.879883	3719.6	41219
Inj-8	2120.040039	3986.4	42320
Inj-8	2120.439941	3967.8	42224
Inj-8	2121.459961	3830.3	41354
Inj-8	2121.659912	3914.4	42532
Inj-8	2122.149902	3853.2	40530
Inj-8	2122.409912	3931.1	40230
Inj-8	2123.040039	4022.6	39987
Inj-8	2124.639893	3963.8	40114
Inj-8	2124.860107	3880.8	41282
Inj-8	2125.399902	3684.9	42172
Inj-8	2125.540039	3790.5	40911
Inj-8	2125.689941	3877.1	39589
Inj-8	2125.860107	3733.3	42150
Inj-8	2126.040039	3703.8	41359
Inj-8	2126.23999	4026.5	39987
Inj-8	2126.72998	3750.9	40655
Inj-8	2126.899902	3904	40767
Inj-8	2127.340088	3740.2	40406
Inj-8	2127.51001	3846.1	41033
Inj-8	2127.929932	3842	41049
Inj-8	2128.97998	3822.6	40572
Inj-8	2129.149902	3707.9	42188
Inj-8	2129.560059	3778.1	41086
Inj-8	2130	3905.2	41874
Inj-8	2131.100098	3830	41731
Inj-8	2131.459961	3899.5	40458
Inj-8	2132.340088	3801.5	42318
Inj-8	2132.889893	3938.1	40356
Inj-8	2134.25	3801.4	42286
Inj-8	2134.530029	3837	41189
Inj-8	2135.22998	3892.9	39984
Inj-8	2135.399902	3948.1	40453
Inj-8	2135.600098	3710.8	42117
Inj-8	2135.810059	3762	41941
Inj-8	2136.030029	3829.7	42893
Inj-8	2136.27002	3730.2	39941
Inj-8	2136.850098	3838.6	40896
Inj-8	2138.320068	3982.7	41579
Inj-8	2138.72998	3961.7	40564
Inj-8	2138.830078	3883.2	41908
Inj-8	2138.939941	3899	42302
Inj-8	2139.060059	3900.2	40340
Inj-8	2139.199951	3903.2	42152
Inj-8	2139.350098	3942.7	40845
Inj-8	2139.719971	3949.7	40048
Inj-8	2140.659912	3688.9	41267
Inj-8	2140.98999	3740.2	39718
Inj-8	2141.840088	3895.2	39894
Inj-8	2142.050049	3827.7	42932
Inj-8	2142.27002	3866	39958
Inj-8	2142.5	4013.6	42354
Inj-8	2142.73999	3796.9	41911
Inj-8	2143	3831.3	40691
Inj-8	2143.639893	3997.7	42467
Inj-8	2143.800049	3930.2	40372
Inj-8	2143.97998	3961.5	39857
Inj-8	2144.169922	3872.7	40863
Inj-8	2144.389893	3748.4	40199
Inj-8	2144.610107	3767.4	40524
Inj-8	2145.169922	3987	39795
Inj-8	2146.580078	3812.6	41040
Inj-8	2147.129883	3767.6	42758
Inj-8	2148.51001	3845.4	40953
Inj-8	2149.040039	3726.7	39824
Inj-8	2149.169922	3825.2	41920
Inj-8	2149.310059	3875.6	40190
Inj-8	2149.47998	3849.4	40599
Inj-8	2149.649902	4004.5	39942
Inj-8	2149.840088	3907.3	41595
Inj-8	2150.320068	3979.3	39781
Inj-8	2151.52002	3945.5	42891
Inj-8	2152.060059	3954.5	42329
Inj-8	2152.199951	3811.7	42983
Inj-8	2152.350098	3996.2	42266
Inj-8	2152.51001	3976.2	41885
Inj-8	2152.689941	3955.6	39968
Inj-8	2152.889893	3837.9	39772
Inj-8	2153.399902	3868.6	39975
Inj-8	2154.649902	3848.4	40560
Inj-8	2155.169922	3824.1	40200
Inj-8	2156.459961	3842.2	40480
Inj-8	2156.709961	3939.5	42162
Inj-8	2157.330078	3793.3	40557
Inj-8	2157.47998	3968.6	42058
Inj-8	2157.649902	3856.6	41959
Inj-8	2157.840088	3779	41196
Inj-8	2158.050049	3799.8	42885
Inj-8	2158.27002	3746.2	42776
Inj-8	2158.810059	3865.1	41301
Inj-8	2160.169922	3901.4	42769
Inj-8	2160.560059	3890.7	42207
Inj-8	2161	3968.6	43051
Inj-8	2162.100098	3898.3	40782
Inj-8	2162.550049	4008	40498
Inj-8	2163.679932	3753.6	40605
Inj-8	2164.040039	3814.4	42679
Inj-8	2164.929932	3737.8	42529
Inj-8	2165.459961	3859.5	42077
Inj-8	2166.780029	3800.4	42071
Inj-8	2167.110107	3757.1	43003
Inj-8	2167.459961	3872.7	40414
Inj-8	2167.820068	3768.9	42917
Inj-8	2168.209961	4021.1	41438
Inj-8	2168.52002	3881.6	42895
Inj-8	2169.290039	3953.7	40212
Inj-8	2171.22998	3742.1	39780
Inj-8	2171.600098	4018.4	42078
Inj-8	2172.51001	3868.4	41576
Inj-8	2174.780029	3704.5	40340
Inj-8	2175.110107	4007.8	40162
Inj-8	2175.919922	3806.6	39844
Inj-8	2176.120117	3687.1	40647
Inj-8	2176.340088	3933.2	42797
Inj-8	2176.560059	3976.5	40088
Inj-8	2176.800049	3827.7	42477
Inj-8	2177.040039	3906.3	42034
Inj-8	2177.659912	4007.5	41964
Inj-8	2179.199951	3910	42051
Inj-8	2179.659912	3903.3	41019
