WELL	DAY	QLOB	QWOB	QOOB	QGOB	PWFO
Prod-10	1522	2585.3	0	2585.3	574719	36285
Prod-10	1522.079956	2736.8	0	2586.4	602022	35692
Prod-10	1522.089966	2558	0	2587.1	601063	37319
Prod-10	1522.119995	2644.8	0	2561.8	605517	36003
Prod-10	1522.189941	2633.4	0	2709.3	613111	34935
Prod-10	1522.209961	2537.5	0	2661.2	597607	37690
Prod-10	1522.22998	2514.4	0	2542.8	585039	37651
Prod-10	1522.25	2670.5	0	2709.7	619025	35342
Prod-10	1522.280029	2576.1	0	2635.6	614973	35984
Prod-10	1522.300049	2724.1	0	2715	610322	37602
Prod-10	1522.359985	2597.5	0	2571.5	608041	37736
Prod-10	1522.51001	2548.2	0	2613.5	605459	37955
Prod-10	1522.530029	2719.1	0	2530.2	566668	37473
Prod-10	1522.599976	2710.7	0	2595.3	603701	37673
Prod-10	1522.75	2651	0	2667.9	587372	37657
Prod-10	1522.780029	2619	0	2508.6	582221	36815
Prod-10	1522.849976	2720	0	2622.6	592873	37598
Prod-10	1523.030029	2574.1	0	2694	570420	35820
Prod-10	1523.050049	2544.3	0	2593.4	608016	37931
Prod-10	1523.089966	2660.9	0	2632.3	579597	36670
Prod-10	1523.199951	2617.5	0	2649	598578	37417
Prod-10	1523.47998	2616.2	0	2681.8	608697	36384
Prod-10	1523.52002	2642.5	0	2631.8	582008	37803
Prod-10	1523.640015	2513	0	2579.6	572574	36925
Prod-10	1523.939941	2701.8	0	2657.6	581594	35743
Prod-10	1523.98999	2723.9	0	2516.3	601819	35195
Prod-10	1524.109985	2636.9	0	2588.3	616597	36608
Prod-10	1524.430054	2650.9	0	2546.9	577236	37352
Prod-10	1524.48999	2537.3	0	2690.7	576481	36264
Prod-10	1524.650024	2710.2	0	2523.2	588338	36199
Prod-10	1525.040039	2513.5	0	2563.4	581254	36846
Prod-10	1525.089966	2644.3	0	2684.2	571076	36982
Prod-10	1525.209961	2661	0	2633.6	600847	36557
Prod-10	1525.52002	2675.5	0	2618.4	614018	36733
Prod-10	1525.589966	2703.5	0	2641.4	600442	37894
Prod-10	1525.77002	2622.6	0	2498	604587	35598
Prod-10	1525.869995	2497.6	0	2523.2	578161	35512
Prod-10	1526.119995	2506.2	0	2559.8	578709	36805
Prod-10	1526.180054	2573.3	0	2731	614934	37827
Prod-10	1526.25	2576.7	0	2502.2	567508	37144
Prod-10	1526.329956	2497.7	0	2717.8	573081	35880
Prod-10	1526.410034	2696	0	2701	582457	35694
Prod-10	1526.47998	2671.9	0	2655	603777	37222
Prod-10	1526.660034	2637.1	0	2660.9	589507	35081
Prod-10	1526.73999	2638.7	0	2520.9	581684	37844
Prod-10	1526.949951	2707.2	0	2551.4	598739	36756
Prod-10	1527.01001	2544.1	0	2632.5	605301	35253
Prod-10	1527.069946	2667.4	0	2633.3	572278	37102
Prod-10	1527.130005	2611.2	0	2600.5	588679	34934
Prod-10	1527.199951	2718.1	0	2554.8	566445	36742
Prod-10	1527.280029	2516.6	0	2577.6	578093	37432
Prod-10	1527.469971	2667.1	0	2696.7	598203	37079
Prod-10	1527.959961	2581.6	0	2495.7	607345	36223
Prod-10	1528.060059	2648.3	0	2579	587413	36585
Prod-10	1528.300049	2502.5	0	2704.3	574214	37063
Prod-10	1528.890015	2519.5	0	2493.5	575514	35913
Prod-10	1529	2584.6	0	2684.4	582773	35855
Prod-10	1529.26001	2534.8	0	2497.3	591086	35216
Prod-10	1529.920044	2671.1	0	2632.3	586204	35074
Prod-10	1530.089966	2637.3	0	2681.2	573516	37690
Prod-10	1530.52002	2627.7	0	2560.5	598014	35889
Prod-10	1530.77002	2590	0	2722.3	569650	35100
Prod-10	1531.400024	2619.2	0	2505.2	604116	37013
Prod-10	1531.560059	2591	0	2598	588074	37715
Prod-10	1531.72998	2695.3	0	2636.4	590302	35542
Prod-10	1531.890015	2677.1	0	2611.4	598119	35537
Prod-10	1532.069946	2611	0	2703.6	565744	36179
Prod-10	1532.27002	2527.3	0	2635	568608	35517
Prod-10	1532.76001	2490.5	0	2676.5	564065	37692
Prod-10	1533.98999	2509.9	0	2651.2	598053	36819
Prod-10	1534.150024	2602.4	0	2705.6	564286	36060
Prod-10	1534.550049	2694.1	0	2543.2	574179	35545
Prod-10	1535.560059	2719.1	0	2681.3	570121	35876
Prod-10	1535.709961	2685.7	0	2570	600018	35528
Prod-10	1536.069946	2641.3	0	2632	565921	35526
Prod-10	1536.98999	2637.8	0	2664.3	575154	36450
Prod-10	1537.189941	2660.5	0	2503.8	563949	37029
Prod-10	1537.699951	2481.7	0	2686.3	606190	37443
Prod-10	1537.829956	2589.7	0	2534.8	604520	36941
Prod-10	1537.969971	2709.5	0	2582	596463	36845
Prod-10	1538.130005	2655.3	0	2598.9	610032	37799
Prod-10	1538.300049	2684.3	0	2669.9	602843	37362
Prod-10	1538.48999	2515.3	0	2661.3	602087	37135
Prod-10	1538.959961	2533.7	0	2610.8	568491	37374
Prod-10	1539.079956	2668.3	0	2659.7	568670	36619
Prod-10	1539.209961	2560.9	0	2581.1	596415	37619
Prod-10	1539.359985	2537	0	2662.5	576912	35466
Prod-10	1539.51001	2486.9	0	2528.7	571608	37816
Prod-10	1539.689941	2646.7	0	2627.3	597887	37514
Prod-10	1540.119995	2656.3	0	2620.2	582659	36674
Prod-10	1541.219971	2509.5	0	2524.4	579215	37569
Prod-10	1541.329956	2672.9	0	2496.9	599249	34980
Prod-10	1541.630005	2544.4	0	2636.7	604439	36408
Prod-10	1542.369995	2644.1	0	2518.7	598085	34805
Prod-10	1542.459961	2656.5	0	2649.2	581012	35920
Prod-10	1542.680054	2614.7	0	2702.3	559940	35442
Prod-10	1543.23999	2543.1	0	2661.9	589285	36470
Prod-10	1543.319946	2546.8	0	2522.9	571652	37292
Prod-10	1543.530029	2646.7	0	2490.3	609937	37323
Prod-10	1544.060059	2665.6	0	2613.6	594114	36945
Prod-10	1544.180054	2561	0	2551.9	588601	35216
Prod-10	1544.48999	2481.3	0	2700.9	592134	37510
Prod-10	1544.569946	2640.4	0	2659.5	563579	37178
Prod-10	1544.660034	2563.2	0	2650.2	600316	35871
Prod-10	1544.75	2577.1	0	2549.9	611756	35297
Prod-10	1544.859985	2522.9	0	2495.6	558579	36497
Prod-10	1544.969971	2646.7	0	2475.2	582298	35804
Prod-10	1545.26001	2594.9	0	2624.7	561599	35298
Prod-10	1545.469971	2705	0	2645.1	575539	35656
Prod-10	1546	2561.6	0	2497.8	607485	35200
Prod-10	1546.140015	2556.1	0	2686.7	565242	36610
Prod-10	1546.280029	2560.3	0	2694.3	584864	36134
Prod-10	1546.449951	2641.5	0	2658.9	594799	35997
Prod-10	1546.589966	2658.2	0	2508	598046	35953
Prod-10	1546.76001	2678.4	0	2539.9	571796	37613
Prod-10	1547.170044	2639.7	0	2587.1	603300	36248
Prod-10	1547.420044	2532	0	2518.2	575688	35685
Prod-10	1547.619995	2542.6	0	2590.5	588750	37357
Prod-10	1548.140015	2618.4	0	2634	572447	35674
Prod-10	1548.26001	2590.7	0	2511.8	601619	35638
Prod-10	1548.410034	2596.3	0	2644.1	574097	37784
Prod-10	1548.560059	2580.3	0	2630.9	601787	36075
Prod-10	1548.72998	2575.6	0	2702.4	578317	35713
Prod-10	1548.920044	2528.9	0	2511.8	588859	35587
Prod-10	1549.400024	2694.8	0	2582.2	571338	36956
Prod-10	1550.589966	2622.8	0	2662.8	572008	35640
Prod-10	1550.819946	2603.4	0	2599.5	576564	36832
Prod-10	1551.410034	2528.9	0	2616.4	578780	35628
Prod-10	1551.560059	2482.8	0	2613.3	570838	37300
Prod-10	1551.719971	2480.4	0	2622.3	557909	34640
Prod-10	1551.890015	2548.6	0	2694.9	592550	37673
Prod-10	1552.069946	2567.6	0	2673.7	598980	37431
Prod-10	1552.209961	2528.1	0	2649.9	602922	34677
Prod-10	1552.560059	2616.1	0	2613.2	562079	37683
Prod-10	1552.900024	2601.3	0	2483	559424	36177
Prod-10	1552.910034	2626.6	0	2589.6	569381	34837
Prod-10	1552.920044	2496.8	0	2463.3	590746	34732
Prod-10	1552.930054	2643.9	0	2464.1	608040	35812
Prod-10	1552.939941	2648.8	0	2514.4	563263	36629
Prod-10	1552.97998	2598.7	0	2617.5	561842	34674
Prod-10	1553	2576.9	0	2576.9	550898	35304
Prod-10	1553.060059	2634.1	0	2491	566968	34719
Prod-10	1553.209961	2473.8	0	2575.4	602348	36708
Prod-10	1553.22998	2537.7	0	2582.1	596549	36860
Prod-10	1553.27002	2553.1	0	2625.3	568967	34613
Prod-10	1553.380005	2641.7	0	2522.8	600876	35989
Prod-10	1553.410034	2485.3	0	2530.7	556266	36676
Prod-10	1553.48999	2578.9	0	2582.4	558215	35010
Prod-10	1553.680054	2658.7	0	2671.8	578233	34889
Prod-10	1553.719971	2470.8	0	2516.1	584296	37365
Prod-10	1553.839966	2536.6	0	2637.8	590784	37448
Prod-10	1554.140015	2693.1	0	2525.4	607057	36806
Prod-10	1554.219971	2620.6	0	2581.2	605566	36170
Prod-10	1554.400024	2509.1	0	2670.4	559881	36235
Prod-10	1554.869995	2522.3	0	2661.2	571549	36847
Prod-10	1554.959961	2672.3	0	2612.7	593022	36826
Prod-10	1555.160034	2597.2	0	2689.7	565272	36343
Prod-10	1555.680054	2563.7	0	2599.8	580705	36133
Prod-10	1555.75	2558.5	0	2519.4	579993	36589
Prod-10	1555.930054	2643.1	0	2575.9	590303	37322
Prod-10	1556.369995	2607.6	0	2584.2	587113	37323
Prod-10	1556.439941	2566.7	0	2546.4	553734	34695
Prod-10	1556.609985	2560.9	0	2460.3	595626	35653
Prod-10	1557.030029	2673	0	2471.3	567707	35532
Prod-10	1557.099976	2461.8	0	2490.3	565044	35180
Prod-10	1557.280029	2675.7	0	2461.6	571070	36832
Prod-10	1557.709961	2480.5	0	2492.6	586564	35970
Prod-10	1557.819946	2473.1	0	2493.5	582508	35960
Prod-10	1558.069946	2504.3	0	2472.6	588278	37421
Prod-10	1558.699951	2498.9	0	2636	606638	37280
Prod-10	1558.800049	2590.4	0	2571.4	562215	36024
Prod-10	1559.02002	2574.3	0	2501.7	572030	37517
Prod-10	1559.579956	2579.9	0	2523.5	575096	35234
Prod-10	1559.709961	2467.5	0	2464.3	560377	35510
Prod-10	1560.01001	2670.5	0	2638.8	585483	36917
Prod-10	1560.76001	2648.2	0	2600.5	556727	37570
Prod-10	1560.880005	2553.9	0	2502.9	603600	37010
Prod-10	1561.189941	2485.4	0	2567.6	585966	36496
Prod-10	1561.27002	2661.7	0	2572.7	569457	35481
Prod-10	1561.359985	2501.1	0	2507.5	574867	35478
Prod-10	1561.449951	2586.6	0	2581.2	565838	36619
Prod-10	1561.550049	2474	0	2466.5	568509	36344
Prod-10	1561.670044	2558.4	0	2632.8	605434	35262
Prod-10	1561.949951	2461.9	0	2547	591449	37595
Prod-10	1562.109985	2632	0	2672.6	572032	34851
Prod-10	1562.52002	2543.4	0	2618.7	590225	35388
Prod-10	1562.689941	2634.8	0	2541.7	598118	35781
Prod-10	1563.130005	2468.1	0	2666.9	592959	36096
Prod-10	1563.26001	2542.7	0	2639.4	595085	35353
Prod-10	1563.579956	2616.4	0	2557.8	571000	37004
Prod-10	1563.660034	2478.1	0	2586.9	553954	36145
Prod-10	1563.75	2619.6	0	2550.1	559681	36245
Prod-10	1563.839966	2533.2	0	2631.1	577605	36869
Prod-10	1563.949951	2453.3	0	2624.6	577096	36951
Prod-10	1564.069946	2676.7	0	2480.5	578703	34991
Prod-10	1564.359985	2486.7	0	2459.9	561342	36173
Prod-10	1565.099976	2519.6	0	2477.3	575041	36701
Prod-10	1565.23999	2485.4	0	2550.1	583537	35671
Prod-10	1565.599976	2521.7	0	2537.6	580306	36173
Prod-10	1566.48999	2561.1	0	2608.8	601106	35406
Prod-10	1566.630005	2606	0	2475.1	562768	37641
Prod-10	1566.969971	2456.9	0	2481.9	576780	35201
Prod-10	1567.839966	2518.7	0	2553.8	572742	35205
Prod-10	1567.98999	2603.2	0	2479.4	574216	35221
Prod-10	1568.390015	2562.3	0	2626.5	569990	35816
Prod-10	1569.369995	2643.5	0	2578.9	566436	37537
Prod-10	1569.51001	2555.8	0	2682.9	579539	36040
Prod-10	1569.880005	2595.5	0	2559.4	592673	35128
Prod-10	1570.119995	2519.3	0	2473.8	576492	36920
Prod-10	1570.73999	2554.6	0	2502.7	562173	36876
Prod-10	1570.900024	2560.2	0	2551.7	591284	37416
Prod-10	1571.300049	2553.6	0	2563.9	581150	37446
Prod-10	1572.290039	2582	0	2468.8	558442	35114
Prod-10	1572.449951	2499.1	0	2453.6	552301	35572
Prod-10	1572.829956	2498.1	0	2674.5	571579	35163
Prod-10	1573.800049	2575	0	2559.1	565671	35439
Prod-10	1574	2449.7	0	2593.4	549977	37027
Prod-10	1574.5	2540.1	0	2592.7	551108	35651
Prod-10	1575.75	2481.7	0	2477.8	597021	35135
Prod-10	1575.959961	2597.1	0	2550.4	576085	37380
Prod-10	1576.51001	2481.1	0	2598.4	574121	35501
Prod-10	1576.790039	2452.7	0	2504.3	594718	37459
Prod-10	1577.47998	2608.5	0	2532.3	588403	35053
Prod-10	1577.810059	2565.9	0	2592.8	563653	34863
Prod-10	1578.040039	2461	0	2489.1	599113	35584
Prod-10	1578.609985	2648.8	0	2461.1	548980	37360
Prod-10	1578.880005	2480.9	0	2548.7	595372	35095
Prod-10	1579.569946	2566.3	0	2577	598948	35866
Prod-10	1579.73999	2469	0	2661.8	582627	34965
Prod-10	1579.930054	2623.4	0	2618.5	570504	35191
Prod-10	1580.140015	2568.2	0	2562.8	582626	35316
Prod-10	1580.319946	2508.1	0	2630.6	566391	35784
Prod-10	1580.52002	2641.4	0	2469.6	551980	34767
Prod-10	1581.02002	2539.4	0	2640.9	568979	34515
Prod-10	1581.140015	2572.1	0	2471.2	558132	35411
Prod-10	1581.280029	2568.2	0	2537.8	589546	35855
Prod-10	1581.430054	2631.6	0	2589	596073	35572
Prod-10	1581.589966	2631.3	0	2591.2	576924	34475
Prod-10	1581.76001	2575.7	0	2596.5	567152	36211
Prod-10	1581.939941	2664.1	0	2531.1	551151	34878
Prod-10	1582.390015	2663	0	2611.2	556182	36910
Prod-10	1583.51001	2475.9	0	2657.1	550712	35076
Prod-10	1583.780029	2623.5	0	2629.5	561717	36733
Prod-10	1583.900024	2662.6	0	2572.9	578043	36032
Prod-10	1584	2549.7	0	2549.7	555251	35598
Prod-10	1584.030029	2598.9	0	2459.3	572481	36254
Prod-10	1584.050049	2473.3	0	2516.9	600693	35547
Prod-10	1584.079956	2469.8	0	2613	570228	35712
Prod-10	1584.119995	2628.8	0	2623.6	550404	36201
Prod-10	1584.150024	2536.6	0	2594.6	557758	37098
Prod-10	1584.25	2472.1	0	2539.8	556127	36691
Prod-10	1584.47998	2652.6	0	2557.8	568677	35461
Prod-10	1584.530029	2676.3	0	2506.8	585546	34942
Prod-10	1584.599976	2597.2	0	2659.8	548793	36335
Prod-10	1584.670044	2514.6	0	2445	571584	37447
Prod-10	1584.75	2587.8	0	2643.5	567171	34589
Prod-10	1584.829956	2520.8	0	2622	587378	34553
Prod-10	1585.040039	2625.3	0	2633.5	553683	34749
Prod-10	1585.099976	2576.6	0	2662.8	574163	37178
Prod-10	1585.160034	2585.9	0	2599.6	565542	35995
Prod-10	1585.219971	2597.1	0	2464.7	570214	36849
Prod-10	1585.290039	2661.8	0	2540.1	579621	34580
Prod-10	1585.369995	2560.8	0	2570	554604	34569
Prod-10	1585.569946	2568.2	0	2527.6	550545	36134
Prod-10	1586.060059	2658.6	0	2612.2	578587	35965
Prod-10	1586.180054	2486.3	0	2593.3	569388	36035
Prod-10	1586.319946	2584.4	0	2528.4	573686	37082
Prod-10	1586.469971	2476.9	0	2500.4	588560	35004
Prod-10	1586.630005	2599.3	0	2654.8	593239	34567
Prod-10	1586.810059	2602.2	0	2570.9	581111	36848
Prod-10	1587.27002	2615.8	0	2642.5	568738	37408
Prod-10	1587.380005	2490.9	0	2674.5	572197	36959
Prod-10	1587.51001	2636.9	0	2668.7	583135	36981
Prod-10	1587.640015	2490.6	0	2619.7	590706	34668
Prod-10	1587.780029	2606.9	0	2611.9	564698	34879
Prod-10	1587.920044	2439.7	0	2613.6	568076	34831
Prod-10	1588.280029	2501.4	0	2547	577579	35130
Prod-10	1588.540039	2618.2	0	2631.7	555019	36561
Prod-10	1589.160034	2507.5	0	2584.4	583299	35259
Prod-10	1589.319946	2534.2	0	2463.9	571218	36869
Prod-10	1589.400024	2609.7	0	2616.6	547471	36219
Prod-10	1589.47998	2445.5	0	2608.1	569856	36924
Prod-10	1589.560059	2610.2	0	2626	593339	37208
Prod-10	1589.650024	2605.1	0	2501.9	569701	35411
Prod-10	1589.849976	2585.9	0	2513.3	559193	36042
Prod-10	1590.369995	2587.9	0	2439.3	558651	37395
Prod-10	1590.680054	2504	0	2557.9	579976	35247
Prod-10	1590.930054	2478.2	0	2481.8	547841	35970
Prod-10	1591.560059	2458.7	0	2629.6	596427	34605
Prod-10	1591.920044	2655.9	0	2499.4	589944	35223
Prod-10	1592.01001	2481.1	0	2587.4	546694	35703
Prod-10	1592.109985	2439.8	0	2627	586845	35223
Prod-10	1592.209961	2488.2	0	2599.9	547258	34831
Prod-10	1592.329956	2661.3	0	2668.4	546105	34616
Prod-10	1592.459961	2500.5	0	2499.9	579868	35563
Prod-10	1592.790039	2672.6	0	2504.5	575489	36729
Prod-10	1592.869995	2587	0	2521	595199	34911
Prod-10	1592.959961	2489.2	0	2535.7	555829	35003
Prod-10	1593.060059	2437.7	0	2632.3	598449	34469
Prod-10	1593.170044	2439.8	0	2520.8	554566	35508
Prod-10	1593.300049	2447.9	0	2602.2	597703	36705
Prod-10	1593.599976	2667.5	0	2449.7	556529	34941
Prod-10	1593.670044	2541.5	0	2629.1	575783	35541
Prod-10	1593.76001	2459.5	0	2485.6	568051	36882
Prod-10	1593.849976	2591.2	0	2622.5	587650	37217
Prod-10	1593.949951	2651.6	0	2535.7	582547	37259
Prod-10	1594.060059	2448.2	0	2559.6	584156	36006
Prod-10	1594.339966	2617.7	0	2557.2	593349	34664
Prod-10	1595.040039	2659.8	0	2479.5	582458	35842
Prod-10	1595.380005	2506.3	0	2500.8	547362	37000
Prod-10	1595.459961	2517.5	0	2527.6	587782	36976
Prod-10	1595.550049	2571.4	0	2659.2	576047	35507
Prod-10	1595.650024	2548.4	0	2479.8	568445	37003
Prod-10	1595.77002	2472.8	0	2629.3	546513	34687
Prod-10	1595.890015	2644.4	0	2651.2	561599	37287
Prod-10	1596.199951	2581.6	0	2524.7	598225	37434
Prod-10	1596.27002	2481.7	0	2582.1	584129	34880
Prod-10	1596.359985	2623.5	0	2498.1	582741	36666
Prod-10	1596.449951	2650	0	2444.2	589156	34465
Prod-10	1596.560059	2500.4	0	2602.5	563277	36077
Prod-10	1596.670044	2649.7	0	2464.9	587110	35159
Prod-10	1596.949951	2535.4	0	2475.8	569030	35480
Prod-10	1597.660034	2446.7	0	2537.2	589471	34762
Prod-10	1597.839966	2609.3	0	2583.4	546134	36838
Prod-10	1598.040039	2549	0	2649.2	577200	35504
Prod-10	1598.25	2604	0	2443.6	579133	36544
Prod-10	1598.359985	2668.4	0	2502.5	567728	36486
Prod-10	1598.47998	2641.2	0	2665.8	579766	36723
Prod-10	1598.76001	2655.5	0	2547.3	553513	36594
Prod-10	1598.829956	2599.4	0	2534.7	586220	35638
Prod-10	1598.910034	2517.8	0	2519.9	569903	37408
Prod-10	1598.98999	2439.6	0	2438.6	564385	34482
Prod-10	1599.089966	2607.8	0	2664.5	553650	36447
Prod-10	1599.189941	2495.2	0	2491.1	571426	37240
Prod-10	1599.459961	2513.7	0	2526.9	570569	34518
Prod-10	1600.109985	2606.8	0	2593.6	587812	35628
Prod-10	1600.280029	2568.4	0	2643.3	590860	35731
Prod-10	1600.459961	2576.9	0	2566.7	567625	34674
Prod-10	1600.650024	2440	0	2543.4	578740	35673
Prod-10	1600.869995	2598.1	0	2641.4	573308	36261
Prod-10	1601.099976	2565.7	0	2543.6	571169	35733
Prod-10	1601.680054	2549.4	0	2663.9	583094	34923
Prod-10	1601.819946	2481.3	0	2665.2	561779	34466
Prod-10	1601.97998	2615.3	0	2553.9	591020	35077
Prod-10	1602.160034	2563.4	0	2634.6	544164	35718
Prod-10	1602.349976	2572.3	0	2590.9	566995	34532
Prod-10	1602.560059	2553.9	0	2571.7	560278	35688
Prod-10	1603.089966	2439.7	0	2632.6	596876	34477
Prod-10	1603.22998	2441	0	2441.2	580598	34793
Prod-10	1603.369995	2580.5	0	2636.7	577644	35592
Prod-10	1603.540039	2614.7	0	2584.1	587368	36178
Prod-10	1603.709961	2624.9	0	2446.6	554038	35706
Prod-10	1603.910034	2500.5	0	2515	562595	34864
Prod-10	1604.400024	2598.2	0	2452.8	576541	35848
Prod-10	1604.72998	2450.8	0	2478.7	563165	34670
Prod-10	1605.550049	2572.1	0	2548.2	569691	35539
Prod-10	1605.780029	2641.9	0	2571.6	562318	34489
Prod-10	1606.359985	2590.6	0	2466.4	570327	36142
Prod-10	1606.5	2568.6	0	2494.6	585803	35680
Prod-10	1606.660034	2645	0	2598.9	549058	34974
Prod-10	1606.839966	2640.8	0	2453.2	555301	35073
Prod-10	1607.030029	2464.5	0	2551.2	544819	36715
Prod-10	1607.23999	2619.3	0	2429.4	580142	35500
Prod-10	1607.780029	2479.9	0	2601.9	590909	34501
Prod-10	1608.040039	2645.4	0	2637.8	572133	37020
Prod-10	1608.099976	2497.2	0	2508.2	563686	36789
Prod-10	1608.180054	2620.5	0	2651.5	562671	36488
Prod-10	1608.25	2472.4	0	2645.5	591601	37190
Prod-10	1608.339966	2615.7	0	2521.2	570491	34461
Prod-10	1608.439941	2456	0	2476.1	568195	35947
Prod-10	1608.680054	2431.5	0	2537.4	547356	35990
Prod-10	1609.290039	2560	0	2433.1	556309	34490
Prod-10	1609.439941	2600.6	0	2609.6	543724	35273
Prod-10	1609.599976	2468.9	0	2457.6	555465	35615
Prod-10	1609.790039	2589	0	2475.6	585961	34620
Prod-10	1609.98999	2516.1	0	2454.7	543347	34507
Prod-10	1610.199951	2470	0	2464.2	546571	35285
Prod-10	1610.72998	2485	0	2636.7	592031	37087
Prod-10	1610.849976	2461.6	0	2602	541270	35389
Prod-10	1610.97998	2629.9	0	2473.8	549431	35241
Prod-10	1611.119995	2465.4	0	2524.9	558011	35122
Prod-10	1611.280029	2643.4	0	2522.5	564204	36272
Prod-10	1611.449951	2614.7	0	2639.1	592402	36191
Prod-10	1611.900024	2489.5	0	2562.7	569079	35262
Prod-10	1611.910034	2636.5	0	2602.5	591963	36851
Prod-10	1611.920044	2544.8	0	2487.4	554668	35959
Prod-10	1611.930054	2590.7	0	2575.3	540579	37008
Prod-10	1611.949951	2423.4	0	2625.2	570090	34853
Prod-10	1611.98999	2458	0	2425.9	546863	36822
Prod-10	1612	2442.8	0	2442.8	549307	36677
Prod-10	1612.02002	2615.5	0	2435.1	563956	35389
Prod-10	1612.060059	2628.2	0	2589.6	558914	36969
Prod-10	1612.160034	2421.1	0	2484.8	574478	36373
Prod-10	1612.170044	2445.4	0	2594.7	568028	34947
Prod-10	1612.209961	2607.5	0	2600.8	556365	35435
Prod-10	1612.300049	2513.8	0	2642.5	564678	36397
Prod-10	1612.329956	2580.6	0	2647.4	541399	36804
Prod-10	1612.349976	2651.5	0	2475.7	563483	37343
Prod-10	1612.380005	2619.6	0	2565.9	557126	35434
Prod-10	1612.410034	2478.6	0	2538.8	573073	36307
Prod-10	1612.449951	2601.9	0	2589.5	542646	35422
Prod-10	1612.540039	2494.1	0	2576.3	561294	35876
Prod-10	1612.75	2474.3	0	2524	564709	37394
Prod-10	1612.790039	2635.3	0	2615.4	550763	36225
Prod-10	1612.869995	2561.5	0	2511.8	568591	36980
Prod-10	1613.089966	2466.5	0	2562.8	569167	35929
Prod-10	1613.640015	2435.6	0	2485.9	548302	34670
Prod-10	1613.689941	2443	0	2468.7	545101	36618
Prod-10	1613.810059	2420.6	0	2626.2	582827	35466
Prod-10	1614.130005	2583.3	0	2435.3	557736	34399
Prod-10	1614.189941	2513.8	0	2495.7	561189	34494
Prod-10	1614.339966	2568.2	0	2583.7	562525	34771
Prod-10	1614.709961	2540.1	0	2513.2	566992	34990
Prod-10	1614.780029	2587.4	0	2432.1	574290	34676
Prod-10	1614.939941	2590.6	0	2485.2	583211	37219
Prod-10	1615.339966	2645.5	0	2579	583146	36166
Prod-10	1615.439941	2498	0	2560.2	544461	34756
Prod-10	1615.550049	2540.2	0	2514.6	548728	34469
Prod-10	1615.670044	2491.5	0	2647.5	590935	35015
Prod-10	1615.780029	2511.5	0	2561.2	555278	35294
Prod-10	1615.890015	2554.8	0	2581.1	560895	37145
Prod-10	1616.170044	2607.6	0	2436.8	584547	35866
Prod-10	1616.310059	2424.9	0	2629.9	582387	34598
Prod-10	1616.650024	2433.8	0	2539.7	568774	35461
Prod-10	1616.73999	2488.2	0	2451.2	541854	34786
Prod-10	1616.839966	2451	0	2595.4	580315	36381
Prod-10	1616.939941	2549.4	0	2596.3	573799	35480
Prod-10	1617.060059	2565.8	0	2425.6	567699	34558
Prod-10	1617.189941	2509.5	0	2504.9	591074	34412
Prod-10	1617.51001	2485.7	0	2481	558955	35586
Prod-10	1617.589966	2583.4	0	2455.4	539680	35067
Prod-10	1617.670044	2466.6	0	2636.5	575070	35305
Prod-10	1617.77002	2513.7	0	2481.7	572707	35887
Prod-10	1617.880005	2631.4	0	2474.2	560290	36448
Prod-10	1617.98999	2439	0	2532.7	544628	37184
Prod-10	1618.26001	2619.4	0	2596.7	588709	36610
Prod-10	1618.410034	2579.6	0	2646.3	591414	36240
Prod-10	1618.810059	2626.9	0	2433.9	579213	37325
Prod-10	1618.900024	2575.8	0	2461.3	538183	35643
Prod-10	1619.01001	2580	0	2449.7	560363	35150
Prod-10	1619.130005	2518.6	0	2648.3	543776	35512
Prod-10	1619.26001	2557	0	2515.9	587040	34612
Prod-10	1619.410034	2411.9	0	2645.3	578751	36739
Prod-10	1619.77002	2520.6	0	2636.5	580441	36638
Prod-10	1619.859985	2486.6	0	2541.7	569403	36081
Prod-10	1619.959961	2455.3	0	2496.8	538407	34831
Prod-10	1620.069946	2495.7	0	2484	582963	36188
Prod-10	1620.189941	2478.6	0	2460.2	591181	35905
Prod-10	1620.329956	2499.4	0	2516.7	575746	35065
Prod-10	1620.660034	2605.9	0	2428.4	563973	36602
Prod-10	1620.73999	2422.3	0	2488.7	556697	35841
Prod-10	1620.839966	2446.7	0	2538.9	583307	36534
Prod-10	1620.939941	2565.9	0	2471.6	563126	36525
Prod-10	1621.050049	2513.9	0	2410.5	538167	34337
Prod-10	1621.170044	2566.8	0	2600.6	548413	36487
Prod-10	1621.47998	2636.5	0	2557.6	548399	36877
Prod-10	1621.560059	2474.2	0	2588.6	569141	35467
Prod-10	1621.650024	2445.2	0	2626.4	586092	36121
Prod-10	1621.73999	2551.6	0	2568.7	544842	35625
Prod-10	1621.839966	2514.9	0	2558.1	578346	34785
Prod-10	1621.959961	2558.9	0	2608.3	585434	34635
Prod-10	1622.23999	2511.7	0	2464.8	570707	34299
Prod-10	1622.959961	2574.6	0	2604.9	543937	36386
Prod-10	1623.209961	2575.5	0	2548.5	559381	37189
Prod-10	1623.859985	2640	0	2620.2	553482	36639
Prod-10	1624.02002	2449.9	0	2499.2	575639	36492
Prod-10	1624.199951	2457.1	0	2504.5	579295	36187
Prod-10	1624.390015	2548.6	0	2441.6	542023	35846
Prod-10	1624.609985	2550.7	0	2539	564870	34794
Prod-10	1624.800049	2610.4	0	2527.7	583792	34777
Prod-10	1625.27002	2467.6	0	2571.7	580945	37224
Prod-10	1625.52002	2509.6	0	2527.5	554344	34725
